entry_id,audio_index,label,response,sampling_method,vsv_enabled,vsv_lambda,vsv_beta,is_verbose
12946,Y8b9z7N25DmU,No,Yes,popular,True,0.05,0.2,False
27499,YtwFypUcdgRc,No,Yes,popular,True,0.05,0.2,False
20247,YTaQKhIRwii4,Yes,Yes,adversarial,True,0.05,0.2,False
10253,YPg2cWEnEEvc,No,No,adversarial,True,0.05,0.2,False
12654,Yo7-X8DAToGc,Yes,No,adversarial,True,0.05,0.2,False
5086,YrgrmLLhxoCQ,No,No,random,True,0.05,0.2,False
7076,Yu8bQf0SnCVI,No,Yes,popular,True,0.05,0.2,False
20759,Y7_smJ8VbfSU,No,Yes,random,True,0.05,0.2,False
17059,YQ87LBiwJjTE,Yes,Yes,random,True,0.05,0.2,False
25107,Y8GHLfJ6y6zA,Yes,Yes,random,True,0.05,0.2,False
7079,Ynq0BF9zGkzg,No,Yes,random,True,0.05,0.2,False
19279,YTgxst7Ft9js,Yes,No,adversarial,True,0.05,0.2,False
4096,YAtkD-3GjXMw,No,No,popular,True,0.05,0.2,False
16594,YfWvWhLJ5Fow,Yes,Yes,popular,True,0.05,0.2,False
17058,YBa92IrXFvJo,Yes,Yes,adversarial,True,0.05,0.2,False
6147,YyhDw7PZje3g,No,No,random,True,0.05,0.2,False
1854,YKtTLsveexOg,Yes,Yes,random,True,0.05,0.2,False
28049,Y-mhFGevxLUg,No,No,random,True,0.05,0.2,False
27985,YwbPmnxCLoRQ,No,No,popular,True,0.05,0.2,False
18610,YlVr-PxhZo8s,Yes,No,popular,True,0.05,0.2,False
14376,YtxeXrpoMST4,No,Yes,popular,True,0.05,0.2,False
17606,Yq3SEOW2m4WY,Yes,No,popular,True,0.05,0.2,False
1742,Y3iLGu2Omgrw,Yes,Yes,popular,True,0.05,0.2,False
19728,YkagkXkAVPNo,No,Yes,adversarial,True,0.05,0.2,False
11320,YszkiW0GXEOI,Yes,Yes,popular,True,0.05,0.2,False
2889,Y3wV3ST-c4PE,No,No,popular,True,0.05,0.2,False
18138,YKVbmN9ZRg5Q,Yes,No,popular,True,0.05,0.2,False
28724,YAI1OweEW8C0,No,No,popular,True,0.05,0.2,False
14758,YhxbmDeNSO6Q,Yes,No,adversarial,True,0.05,0.2,False
12339,YrvDcg9DoNKA,No,Yes,popular,True,0.05,0.2,False
26158,YfPqj3nnwQOI,Yes,Yes,adversarial,True,0.05,0.2,False
10851,YLxu-3_h4kc4,Yes,Yes,adversarial,True,0.05,0.2,False
19877,YxpZna_FwDhI,Yes,Yes,random,True,0.05,0.2,False
20399,YnaPgJvWTIY4,No,No,adversarial,True,0.05,0.2,False
19221,Y_z-bidQYVao,No,No,popular,True,0.05,0.2,False
6208,Y2ymiXjImwGs,No,No,popular,True,0.05,0.2,False
23371,YNmmbNqmsPaY,No,No,adversarial,True,0.05,0.2,False
19022,YZ-SIyOChVh8,Yes,No,popular,True,0.05,0.2,False
12336,YUQtBt6CQpwg,Yes,No,random,True,0.05,0.2,False
23043,YCMNlIW6Lkwc,No,No,popular,True,0.05,0.2,False
27836,YXQxIXaX_7M0,Yes,No,popular,True,0.05,0.2,False
10488,Y0fMXnvD38zI,No,No,adversarial,True,0.05,0.2,False
26679,Ygbi6MxPf3hA,Yes,No,adversarial,True,0.05,0.2,False
22944,Y2msevPMQB4M,Yes,Yes,random,True,0.05,0.2,False
29947,YGGgQR7aIofY,Yes,No,popular,True,0.05,0.2,False
6730,Y0Rpjl1AO-P0,Yes,No,adversarial,True,0.05,0.2,False
18729,Y5YzNSjmZ3Wg,No,No,random,True,0.05,0.2,False
31341,YJsoBpL86R5U,Yes,No,popular,True,0.05,0.2,False
19314,Y5YzNSjmZ3Wg,No,No,adversarial,True,0.05,0.2,False
29340,Y7bO0AJI-ihs,No,Yes,popular,True,0.05,0.2,False
7131,YFDwK7T1JO_0,Yes,Yes,adversarial,True,0.05,0.2,False
29021,YXWw7ZM1c_QA,Yes,No,random,True,0.05,0.2,False
9812,YbIiiIo20PsY,Yes,No,random,True,0.05,0.2,False
18852,YSePTNAN7s-w,Yes,Yes,popular,True,0.05,0.2,False
15409,YhpDltmawxIM,No,No,popular,True,0.05,0.2,False
25033,YPRUfwpmYwJ8,No,No,random,True,0.05,0.2,False
16626,YPTyFYxXdut4,No,Yes,adversarial,True,0.05,0.2,False
17920,Yc0IggDOisOo,No,Yes,popular,True,0.05,0.2,False
6272,YHUwXtfYRFwk,Yes,Yes,adversarial,True,0.05,0.2,False
14914,Y4pf-PIymDhU,No,Yes,adversarial,True,0.05,0.2,False
670,YyfYNPWs7mWY,No,No,popular,True,0.05,0.2,False
8062,YT32kii824pA,Yes,Yes,popular,True,0.05,0.2,False
11279,YeUecAF626A8,No,Yes,adversarial,True,0.05,0.2,False
29452,YOFVzrakJhbw,Yes,Yes,random,True,0.05,0.2,False
30109,Y30D1tqNFHMc,Yes,Yes,random,True,0.05,0.2,False
16036,Y-oy0BkpMGAk,Yes,Yes,popular,True,0.05,0.2,False
21304,YU5ij0M7T-hk,Yes,Yes,random,True,0.05,0.2,False
27765,YmSF_FqBtRPs,No,No,adversarial,True,0.05,0.2,False
24052,Yn4VktYihtJU,Yes,No,popular,True,0.05,0.2,False
25028,YENTi8Sn4vdM,Yes,Yes,random,True,0.05,0.2,False
12066,YqPYwp1K4sZE,No,Yes,random,True,0.05,0.2,False
3645,YJ0yeFeKvIt8,No,No,popular,True,0.05,0.2,False
28307,Y4sb9jN0SgTM,No,No,popular,True,0.05,0.2,False
3549,YlfO471Rn61k,Yes,Yes,popular,True,0.05,0.2,False
633,YyfYNPWs7mWY,No,Yes,random,True,0.05,0.2,False
5160,YXplKBvZaHXA,Yes,Yes,random,True,0.05,0.2,False
789,Y9HVgYs8OOLc,Yes,Yes,random,True,0.05,0.2,False
27410,YXi6V0LGvqoo,No,Yes,random,True,0.05,0.2,False
8324,Y1PvMtRIlZNI,Yes,No,popular,True,0.05,0.2,False
11233,Yy1a8PntuXYw,No,No,random,True,0.05,0.2,False
23885,YHdxfbpnd2-8,No,Yes,random,True,0.05,0.2,False
25325,YEfk5kdn9lR8,No,No,random,True,0.05,0.2,False
10991,YV4PLSw_WzVw,Yes,Yes,popular,True,0.05,0.2,False
8957,Y3qrVku794u0,Yes,No,adversarial,True,0.05,0.2,False
23798,YIdBDl9Wr51A,Yes,Yes,random,True,0.05,0.2,False
15412,YinQOrxc_oZo,Yes,Yes,random,True,0.05,0.2,False
19881,YmYQrjcYNrW0,Yes,Yes,popular,True,0.05,0.2,False
19979,Y-BUWGM7qeUM,No,Yes,random,True,0.05,0.2,False
9071,Yktc_tJxw8sc,No,No,popular,True,0.05,0.2,False
1090,Ypaf0nyjg1Js,Yes,No,adversarial,True,0.05,0.2,False
28730,YAf4a-9rcnP0,No,No,random,True,0.05,0.2,False
13238,YB-gTt3_rceQ,No,Yes,adversarial,True,0.05,0.2,False
1779,Yq46VXJ6JN9M,No,No,random,True,0.05,0.2,False
18558,Ye6jSpvTvfJ0,Yes,No,adversarial,True,0.05,0.2,False
3822,YdYvL6uEMl6E,No,Yes,adversarial,True,0.05,0.2,False
1397,Yup2PpjTzyyc,Yes,Yes,adversarial,True,0.05,0.2,False
1917,Y_AcJVyToQUQ,Yes,No,random,True,0.05,0.2,False
1693,Y3iLGu2Omgrw,Yes,Yes,adversarial,True,0.05,0.2,False
6221,YKtinboYbmHQ,Yes,No,adversarial,True,0.05,0.2,False
27291,Y1FNJbN-eHY4,Yes,Yes,random,True,0.05,0.2,False
29902,Y6dLkgq9EKPE,No,No,popular,True,0.05,0.2,False
24390,YoNHCc_izsDE,Yes,No,adversarial,True,0.05,0.2,False
3165,YDt53UZgyznE,No,No,popular,True,0.05,0.2,False
5604,YTdl9SmBbRnA,Yes,Yes,random,True,0.05,0.2,False
21451,Yt4prXmPwthg,No,No,popular,True,0.05,0.2,False
26603,YnmLMLgWPmFM,No,Yes,adversarial,True,0.05,0.2,False
12618,YptIksg9KEac,Yes,Yes,popular,True,0.05,0.2,False
25098,YNtQiduPRiRg,No,Yes,random,True,0.05,0.2,False
19820,YfmEft49sPfE,No,Yes,popular,True,0.05,0.2,False
11653,YQKHpSAAjakY,Yes,Yes,adversarial,True,0.05,0.2,False
17303,YlfAFQ0-wDJU,Yes,No,adversarial,True,0.05,0.2,False
836,Y9HVgYs8OOLc,Yes,No,adversarial,True,0.05,0.2,False
29880,YSQHYl2Kp5ww,No,Yes,adversarial,True,0.05,0.2,False
3613,Y41D0yXSBqfI,Yes,No,popular,True,0.05,0.2,False
30722,YgW7s3YAthpI,No,Yes,adversarial,True,0.05,0.2,False
27696,YK8-b0VtNOqA,Yes,Yes,popular,True,0.05,0.2,False
14262,YC_ga5m6nOhI,Yes,No,popular,True,0.05,0.2,False
10510,YYflmW68gL4E,Yes,Yes,random,True,0.05,0.2,False
16456,YBzHTqyX69pI,No,No,adversarial,True,0.05,0.2,False
30309,YBQ-r9mEHssU,Yes,Yes,adversarial,True,0.05,0.2,False
22628,YLvhvAA11oxE,No,Yes,random,True,0.05,0.2,False
21538,Ym_U506sf9p4,Yes,Yes,popular,True,0.05,0.2,False
12440,YP4qd8uodw_M,Yes,Yes,adversarial,True,0.05,0.2,False
19163,YwOFBldBFRNk,No,No,popular,True,0.05,0.2,False
25746,Y4eyY1w2QyM0,Yes,No,popular,True,0.05,0.2,False
20141,YuY4fe5DT1gI,Yes,Yes,random,True,0.05,0.2,False
20026,Y9b6RqajfAmw,No,No,random,True,0.05,0.2,False
3145,YxBZnvfniA1c,No,Yes,random,True,0.05,0.2,False
20555,YAxd__X2rixk,Yes,Yes,popular,True,0.05,0.2,False
3913,YjOYvIISk--4,Yes,Yes,adversarial,True,0.05,0.2,False
29959,YgW7s3YAthpI,No,No,random,True,0.05,0.2,False
14410,YsJrFyjfrL-g,Yes,Yes,random,True,0.05,0.2,False
4916,YLs2vrr9TamU,Yes,Yes,random,True,0.05,0.2,False
3138,YDt53UZgyznE,No,Yes,adversarial,True,0.05,0.2,False
20261,YQt0_xTadAT0,No,No,random,True,0.05,0.2,False
11123,YR4fXcbWFhJg,No,No,popular,True,0.05,0.2,False
15170,Y4_Cak7gvly4,Yes,No,popular,True,0.05,0.2,False
27966,Y2KEfkDO6hlA,No,No,random,True,0.05,0.2,False
178,YDlWd7Wmdi1E,No,Yes,adversarial,True,0.05,0.2,False
15503,YvruDH_YLaPI,No,Yes,adversarial,True,0.05,0.2,False
5227,YgQMTOKsCIyk,No,No,popular,True,0.05,0.2,False
20941,Y9b6RqajfAmw,No,No,popular,True,0.05,0.2,False
347,YyL3gKa6YLoM,No,Yes,adversarial,True,0.05,0.2,False
17271,YlTJLvSvjUZk,No,No,adversarial,True,0.05,0.2,False
25113,Y0On6-JiVwRs,No,No,adversarial,True,0.05,0.2,False
21951,YoZaEHkfh5Eg,Yes,Yes,random,True,0.05,0.2,False
7207,YB8rdur4aams,Yes,Yes,random,True,0.05,0.2,False
5263,Y4SZ7JXDCNps,No,Yes,popular,True,0.05,0.2,False
14083,YXPebkNzsnRI,No,Yes,popular,True,0.05,0.2,False
18392,YNlKlRKz8OKI,No,Yes,adversarial,True,0.05,0.2,False
27394,Y350OCezayrk,No,Yes,adversarial,True,0.05,0.2,False
2803,Yd1tL-9BILy8,No,Yes,adversarial,True,0.05,0.2,False
5305,YqF72bT878gw,Yes,Yes,adversarial,True,0.05,0.2,False
30199,YJsoBpL86R5U,Yes,Yes,random,True,0.05,0.2,False
25973,YBwnGxJD9xh8,Yes,Yes,popular,True,0.05,0.2,False
18450,Y_z-bidQYVao,No,No,random,True,0.05,0.2,False
23148,YCBwXKOpJY_o,Yes,No,adversarial,True,0.05,0.2,False
13335,YWqXFAY4k79s,No,No,random,True,0.05,0.2,False
26472,YFc9pG54DDJM,Yes,No,popular,True,0.05,0.2,False
22927,YyRoKi7rhSRo,No,Yes,random,True,0.05,0.2,False
27035,YOt0bN_hz2ec,Yes,Yes,random,True,0.05,0.2,False
26337,YhqPBcvex1VU,No,No,popular,True,0.05,0.2,False
19786,Y5I8lmN8rwDM,No,No,random,True,0.05,0.2,False
8366,Yj0KvrVE_Oww,Yes,Yes,popular,True,0.05,0.2,False
25423,Y3rna9zo5ZOs,Yes,Yes,popular,True,0.05,0.2,False
24758,YIdBDl9Wr51A,Yes,Yes,popular,True,0.05,0.2,False
1497,YCefFMA3klxk,No,Yes,adversarial,True,0.05,0.2,False
20794,YI4HpYGMMsz4,Yes,Yes,adversarial,True,0.05,0.2,False
21234,YaZAXO2WZn84,No,Yes,popular,True,0.05,0.2,False
2736,YPtW0cZVprJQ,No,Yes,adversarial,True,0.05,0.2,False
26691,YqakN0JNbpcU,Yes,No,popular,True,0.05,0.2,False
8227,YITlqMkR5alY,No,No,random,True,0.05,0.2,False
19910,YnLtNjMimLE0,Yes,No,adversarial,True,0.05,0.2,False
4942,Y4SZ7JXDCNps,No,No,random,True,0.05,0.2,False
20539,YxpZna_FwDhI,Yes,Yes,adversarial,True,0.05,0.2,False
4060,Y6Nvu6EcpdE8,Yes,Yes,adversarial,True,0.05,0.2,False
25795,YPRUfwpmYwJ8,No,No,adversarial,True,0.05,0.2,False
21706,YFeHndzYAUkg,Yes,Yes,random,True,0.05,0.2,False
7408,Y59VP93Tzjmg,No,No,random,True,0.05,0.2,False
5544,Y7QN3lwOzfdg,No,No,random,True,0.05,0.2,False
3465,YF7QtqKtllK0,Yes,No,popular,True,0.05,0.2,False
16848,YmlnUJH4BQnk,Yes,Yes,random,True,0.05,0.2,False
12983,YbAqgL5dCQOE,No,No,adversarial,True,0.05,0.2,False
4155,YzoxFl3pddMg,No,No,popular,True,0.05,0.2,False
3227,YfGGYeXR_LS8,Yes,Yes,adversarial,True,0.05,0.2,False
2639,Y1nUOGZgSzZo,No,Yes,adversarial,True,0.05,0.2,False
2397,YRNBoH2LHQEM,No,No,random,True,0.05,0.2,False
30693,YPWjEfOkb6ro,Yes,Yes,adversarial,True,0.05,0.2,False
9139,YLWng-4PDzPM,No,No,popular,True,0.05,0.2,False
24955,YEp72tyiL3as,No,Yes,adversarial,True,0.05,0.2,False
18772,Ygf6H_MWCqjw,No,No,popular,True,0.05,0.2,False
2501,Y1nUOGZgSzZo,No,Yes,random,True,0.05,0.2,False
11245,Y2RjqBRzmxaM,No,Yes,adversarial,True,0.05,0.2,False
3812,YPMMkPq5jJXY,Yes,No,random,True,0.05,0.2,False
28581,Y0AsXkZkqelg,No,No,popular,True,0.05,0.2,False
24928,YDNtF_mGzQes,Yes,Yes,adversarial,True,0.05,0.2,False
27663,Y350OCezayrk,No,No,popular,True,0.05,0.2,False
166,YVjSEIRnLAh8,Yes,Yes,adversarial,True,0.05,0.2,False
2392,YD9tinq3RMpU,Yes,No,popular,True,0.05,0.2,False
7102,Y2ErfX6ZT5pM,No,Yes,adversarial,True,0.05,0.2,False
512,Yu84FiZ_omhA,Yes,Yes,popular,True,0.05,0.2,False
21045,Y83j4GgHXTLE,No,No,popular,True,0.05,0.2,False
19421,YfBYDJWChe5c,No,No,popular,True,0.05,0.2,False
20734,YD4s5aHrsBgs,Yes,No,adversarial,True,0.05,0.2,False
11841,YcFHFVGOtp6g,Yes,Yes,random,True,0.05,0.2,False
24511,Yy-RSojxgkDo,Yes,Yes,random,True,0.05,0.2,False
30934,Y-Sz4z0QwEuM,No,No,adversarial,True,0.05,0.2,False
4382,Y3IguMJkqpl4,Yes,No,popular,True,0.05,0.2,False
26135,Yy_OyLW9lBXU,No,No,random,True,0.05,0.2,False
2595,YLs1zyPjs3k8,No,Yes,popular,True,0.05,0.2,False
19751,YBMayJId0X1s,Yes,Yes,random,True,0.05,0.2,False
18751,Ye6jSpvTvfJ0,Yes,Yes,popular,True,0.05,0.2,False
28445,YtNxfdAd14qE,No,No,popular,True,0.05,0.2,False
5772,Y7QN3lwOzfdg,No,Yes,adversarial,True,0.05,0.2,False
20930,Y6CDl4CqOgMg,Yes,Yes,random,True,0.05,0.2,False
14982,YrtgVoZCcBw8,No,No,popular,True,0.05,0.2,False
28256,Y4bUL_ttiOdw,Yes,Yes,random,True,0.05,0.2,False
23521,YFJkvAMLmejY,Yes,Yes,random,True,0.05,0.2,False
11691,YrvDcg9DoNKA,No,No,random,True,0.05,0.2,False
26152,Y8GHLfJ6y6zA,Yes,No,popular,True,0.05,0.2,False
13033,YhV4bDCBDCy0,No,Yes,popular,True,0.05,0.2,False
3739,YjOYvIISk--4,Yes,Yes,random,True,0.05,0.2,False
28443,YAI1OweEW8C0,No,No,adversarial,True,0.05,0.2,False
787,YMe4npKmtchA,Yes,Yes,popular,True,0.05,0.2,False
21102,YtTB0BK39JI8,Yes,Yes,random,True,0.05,0.2,False
7847,YbmEF-c-M174,Yes,No,popular,True,0.05,0.2,False
1694,YFA11v4SmdBc,No,No,popular,True,0.05,0.2,False
25304,Yj_NSuPnx5LA,Yes,Yes,random,True,0.05,0.2,False
4843,Yl5KdHAWwJCw,Yes,No,adversarial,True,0.05,0.2,False
11816,Yh3UhoHIMfpw,Yes,Yes,random,True,0.05,0.2,False
25867,YLP_DzNUkAKY,Yes,Yes,popular,True,0.05,0.2,False
3112,YUmNrhFKpWIY,Yes,Yes,random,True,0.05,0.2,False
14958,Y3fomsZXG3aM,Yes,Yes,popular,True,0.05,0.2,False
17622,YBGEMgl1xjac,No,No,adversarial,True,0.05,0.2,False
21089,Y2sZhC_mKeic,No,Yes,random,True,0.05,0.2,False
12853,Y8b9z7N25DmU,No,No,adversarial,True,0.05,0.2,False
21009,YaZAXO2WZn84,No,Yes,adversarial,True,0.05,0.2,False
28046,Y5OM3tJh51pE,Yes,Yes,popular,True,0.05,0.2,False
26036,YENTi8Sn4vdM,Yes,Yes,popular,True,0.05,0.2,False
25894,Y8GHLfJ6y6zA,Yes,No,adversarial,True,0.05,0.2,False
18093,YbQNX7vDalQw,No,No,random,True,0.05,0.2,False
26130,YNtQiduPRiRg,No,No,popular,True,0.05,0.2,False
30383,Y7upINC4seBw,No,Yes,adversarial,True,0.05,0.2,False
24137,YgkWd1HugK2w,No,Yes,random,True,0.05,0.2,False
23681,Y7MLERaOgK_Y,No,Yes,adversarial,True,0.05,0.2,False
9009,YZBtgrP4vU_w,No,No,popular,True,0.05,0.2,False
14675,YMjSegUnQXr4,No,Yes,popular,True,0.05,0.2,False
15096,Y4pf-PIymDhU,No,Yes,popular,True,0.05,0.2,False
17680,YAR8-MVl_Mf8,No,Yes,adversarial,True,0.05,0.2,False
9866,YD1Sy7kRoaR8,Yes,Yes,adversarial,True,0.05,0.2,False
24661,YS8k47ME-YT4,No,Yes,adversarial,True,0.05,0.2,False
10125,YQ3vkJMVMbC8,No,Yes,random,True,0.05,0.2,False
8851,Y1slvoNgzBLE,Yes,Yes,random,True,0.05,0.2,False
13736,YQOmV7O9mFwg,Yes,Yes,random,True,0.05,0.2,False
21035,Y466ucPGoNSQ,Yes,Yes,adversarial,True,0.05,0.2,False
18144,YeJCaRgf1M20,Yes,Yes,random,True,0.05,0.2,False
26273,YG0IsabU5hn4,Yes,Yes,random,True,0.05,0.2,False
21850,YsqWyxUObwkw,No,No,adversarial,True,0.05,0.2,False
6349,YHUwXtfYRFwk,Yes,Yes,popular,True,0.05,0.2,False
4458,YTQr9v-PQOc4,Yes,No,popular,True,0.05,0.2,False
8402,YEvZ3jOMYWxk,No,No,adversarial,True,0.05,0.2,False
24059,YMOxddxW5PXs,Yes,Yes,random,True,0.05,0.2,False
24823,YMOxddxW5PXs,Yes,Yes,adversarial,True,0.05,0.2,False
24421,Y4pv3w--cRrA,No,Yes,adversarial,True,0.05,0.2,False
18939,YtmLAXm1WlnE,Yes,Yes,popular,True,0.05,0.2,False
2033,Ylh801oHGtD4,Yes,No,random,True,0.05,0.2,False
6054,Ypgq2KPX5_SA,Yes,Yes,popular,True,0.05,0.2,False
28634,Y9_YfTz8cnFY,Yes,Yes,random,True,0.05,0.2,False
13181,Yt1hj7se76wQ,Yes,No,adversarial,True,0.05,0.2,False
26015,YDrCm-HpX67k,No,No,adversarial,True,0.05,0.2,False
15348,YUV1kdjwpy6U,No,No,adversarial,True,0.05,0.2,False
2356,YpI_kPedctoo,Yes,No,popular,True,0.05,0.2,False
23196,YHxZADVzNIqs,No,Yes,random,True,0.05,0.2,False
14196,YGkb4f6yodPE,Yes,No,adversarial,True,0.05,0.2,False
29295,Y9PN4gyxpH2M,Yes,Yes,popular,True,0.05,0.2,False
2440,YK03ydb1uaoQ,Yes,Yes,random,True,0.05,0.2,False
8383,YzEM94PH29VQ,No,No,random,True,0.05,0.2,False
15875,Y-oy0BkpMGAk,Yes,Yes,adversarial,True,0.05,0.2,False
28773,YcFoXRmGgIME,Yes,Yes,popular,True,0.05,0.2,False
21305,YFf8bCCJfVX4,No,Yes,popular,True,0.05,0.2,False
880,YOpiWMltpj44,No,No,adversarial,True,0.05,0.2,False
30469,Yo7jW6Suyfbs,Yes,Yes,adversarial,True,0.05,0.2,False
21501,YhiJB_95IWiE,No,Yes,adversarial,True,0.05,0.2,False
6460,YEbpOXac13yo,No,Yes,popular,True,0.05,0.2,False
10393,YbIiiIo20PsY,Yes,Yes,popular,True,0.05,0.2,False
19610,YOxUVcZmeiyI,No,No,popular,True,0.05,0.2,False
4992,YItS07xtdi4s,No,Yes,popular,True,0.05,0.2,False
25107,Ye2rScj9UyMs,Yes,No,popular,True,0.05,0.2,False
15691,YlTfNLKEy1RU,Yes,No,popular,True,0.05,0.2,False
10049,Y0fMXnvD38zI,No,No,random,True,0.05,0.2,False
3104,YE6FH_xp3I54,Yes,Yes,popular,True,0.05,0.2,False
13167,Y4_DjmCg8Ra8,No,Yes,random,True,0.05,0.2,False
7587,YD9GHUPGWsV0,No,No,random,True,0.05,0.2,False
12227,YU3CAjsm1sec,No,No,random,True,0.05,0.2,False
12094,YsTMKled6Q1M,Yes,No,popular,True,0.05,0.2,False
29961,YMVGhC-xB79s,Yes,Yes,adversarial,True,0.05,0.2,False
25542,Y_9mgOkzm-xg,No,Yes,popular,True,0.05,0.2,False
13206,Y6cyKp3EDm-0,Yes,Yes,popular,True,0.05,0.2,False
2182,Y9U8COLzEegs,Yes,No,popular,True,0.05,0.2,False
29846,YAf4a-9rcnP0,No,Yes,popular,True,0.05,0.2,False
11409,YeUecAF626A8,No,Yes,popular,True,0.05,0.2,False
28646,YBoe3MeEpn_c,No,Yes,popular,True,0.05,0.2,False
5514,Y_duNX6Vyd6g,Yes,Yes,random,True,0.05,0.2,False
21242,YAFgGoY8Ihhg,Yes,Yes,random,True,0.05,0.2,False
28711,Y1vCYiVvZ7VE,Yes,Yes,random,True,0.05,0.2,False
18496,YZ_smJ66Tb3c,No,Yes,popular,True,0.05,0.2,False
25342,YfPqj3nnwQOI,Yes,Yes,random,True,0.05,0.2,False
30799,YJmWaRt8-u0s,No,No,adversarial,True,0.05,0.2,False
30446,YF-47fRplQEc,No,Yes,adversarial,True,0.05,0.2,False
18108,YSePTNAN7s-w,Yes,Yes,random,True,0.05,0.2,False
1938,YKtTLsveexOg,Yes,Yes,popular,True,0.05,0.2,False
22427,YCBwXKOpJY_o,Yes,Yes,random,True,0.05,0.2,False
12827,YTtRtURWVYBE,Yes,No,popular,True,0.05,0.2,False
12791,Y7XXSOzDQ2z0,No,No,popular,True,0.05,0.2,False
21107,YUAmDLPjNyMg,Yes,Yes,adversarial,True,0.05,0.2,False
24078,Y0_K6OKtoBBU,No,Yes,popular,True,0.05,0.2,False
1035,YArHiac57pVk,Yes,Yes,popular,True,0.05,0.2,False
7356,Ykdflh3akyH8,No,Yes,adversarial,True,0.05,0.2,False
20273,YAUmY0YRAFQE,No,No,popular,True,0.05,0.2,False
9856,YNDaVSIJaXVs,No,No,random,True,0.05,0.2,False
9493,Y-NrFeH-kBSM,Yes,Yes,adversarial,True,0.05,0.2,False
18473,Yj1AiqT5oHZc,Yes,No,popular,True,0.05,0.2,False
23307,Y9MgGaTbmc6g,No,No,random,True,0.05,0.2,False
13980,YC5kmOK_l4jc,Yes,Yes,random,True,0.05,0.2,False
22941,YLBe33dw9ezg,No,No,adversarial,True,0.05,0.2,False
15321,YHqnSyliKTKA,Yes,Yes,popular,True,0.05,0.2,False
11609,YPuLuZ_TXv-0,No,Yes,adversarial,True,0.05,0.2,False
26520,Yp_BB_rJaF7Q,Yes,Yes,random,True,0.05,0.2,False
12994,YbJMMp6PLKqM,Yes,Yes,adversarial,True,0.05,0.2,False
11880,YkgjNIDmO8a8,Yes,Yes,popular,True,0.05,0.2,False
13840,YN_s9F4CI_98,Yes,No,adversarial,True,0.05,0.2,False
7509,YZsf2YvJfCKw,Yes,No,popular,True,0.05,0.2,False
26081,YObWjGBJF_94,Yes,No,popular,True,0.05,0.2,False
28883,YndxkSQKxaak,No,No,random,True,0.05,0.2,False
8002,YRtenf2XSXRc,Yes,Yes,popular,True,0.05,0.2,False
28547,Y4CAMv5nlr-0,No,No,adversarial,True,0.05,0.2,False
21772,Y2sZhC_mKeic,No,No,adversarial,True,0.05,0.2,False
26965,Y_BSmz3SEW1w,No,No,random,True,0.05,0.2,False
2138,Y9U8COLzEegs,Yes,No,adversarial,True,0.05,0.2,False
21664,Y7_smJ8VbfSU,No,Yes,popular,True,0.05,0.2,False
28744,Yjj2RyNDj7no,Yes,Yes,random,True,0.05,0.2,False
2043,YPb6MqpdX5Jw,No,No,random,True,0.05,0.2,False
21723,YDn3buZWMzwY,No,Yes,adversarial,True,0.05,0.2,False
22762,YkF1KWybdRpM,Yes,No,adversarial,True,0.05,0.2,False
17524,Y2JV3emH50XU,No,Yes,popular,True,0.05,0.2,False
27055,YB3O476LeuXY,No,Yes,adversarial,True,0.05,0.2,False
22885,Y3ndid3jni7M,No,No,random,True,0.05,0.2,False
25163,YZUmZgPL0ges,No,No,random,True,0.05,0.2,False
21454,Y7_smJ8VbfSU,No,Yes,adversarial,True,0.05,0.2,False
25694,Y4YMXgLFcR94,Yes,Yes,random,True,0.05,0.2,False
51,Y6BJ455B1aAs,No,No,popular,True,0.05,0.2,False
2011,Y_AcJVyToQUQ,Yes,Yes,popular,True,0.05,0.2,False
2564,YLs1zyPjs3k8,No,Yes,adversarial,True,0.05,0.2,False
22319,YKJhGuhNHToA,No,Yes,random,True,0.05,0.2,False
6083,YH7rd9bZtbgc,No,No,popular,True,0.05,0.2,False
5753,YH7rd9bZtbgc,No,No,random,True,0.05,0.2,False
13966,YMjSegUnQXr4,No,Yes,random,True,0.05,0.2,False
2064,Y9U8COLzEegs,Yes,No,random,True,0.05,0.2,False
18257,YRrmBGjJqlEo,No,Yes,adversarial,True,0.05,0.2,False
27624,Yp_BB_rJaF7Q,Yes,Yes,popular,True,0.05,0.2,False
23590,YLvhvAA11oxE,No,Yes,popular,True,0.05,0.2,False
4697,Y_iUX8CibElk,No,Yes,adversarial,True,0.05,0.2,False
2970,Yhrv6fwnmBkY,Yes,No,adversarial,True,0.05,0.2,False
7982,YT32kii824pA,Yes,Yes,adversarial,True,0.05,0.2,True
26189,YmaVYiednkSg,Yes,Yes,popular,True,0.05,0.2,False
20304,Yk4XyfaWVLEY,Yes,Yes,adversarial,True,0.05,0.2,False
3913,YzoxFl3pddMg,No,Yes,random,True,0.05,0.2,False
6333,YrUq4w4EUSWA,No,No,popular,True,0.05,0.2,False
14940,YsJrFyjfrL-g,Yes,No,adversarial,True,0.05,0.2,False
2198,YpI_kPedctoo,Yes,Yes,random,True,0.05,0.2,False
22304,Y2ceUOv8A3FE,Yes,No,adversarial,True,0.05,0.2,False
13498,YBvw2gv1fcZw,Yes,No,adversarial,True,0.05,0.2,False
29654,YS0SQyFXbqF8,No,Yes,adversarial,True,0.05,0.2,False
23821,Yn4VktYihtJU,Yes,Yes,adversarial,True,0.05,0.2,False
