entry_id,audio_index,label,response,sampling_method,vsv_enabled,vsv_lambda,aad_enabled,aad_alpha
7626,Y3wrdPAeqjVI,No,Yes,adversarial,False,0.0,True,1.0
16487,YrE6BJ0Bo4w4,No,No,random,False,0.0,True,1.0
21214,YL6rnV0oNIII,Yes,Yes,random,False,0.0,True,1.0
10975,YKel-hfZ_9h8,Yes,Yes,random,False,0.0,True,1.0
18154,Y-AheI8Epim4,No,Yes,random,False,0.0,True,1.0
19176,Y8VOibo9Q_Dc,Yes,Yes,random,False,0.0,True,1.0
25107,Ye2rScj9UyMs,Yes,No,popular,False,0.0,True,1.0
11456,YvEWmHtiznF8,No,Yes,random,False,0.0,True,1.0
11368,YMTIF_l_8d4Q,No,No,adversarial,False,0.0,True,1.0
27790,YcN-oYKd-M4E,Yes,Yes,random,False,0.0,True,1.0
19972,Y8VOibo9Q_Dc,Yes,No,popular,False,0.0,True,1.0
3165,YDt53UZgyznE,No,No,popular,False,0.0,True,1.0
22393,Yf8WPf5F22xI,Yes,Yes,adversarial,False,0.0,True,1.0
8219,YBXxlqaDvdaA,No,Yes,adversarial,False,0.0,True,1.0
24764,YFi4-IqJo2xQ,No,No,random,False,0.0,True,1.0
7159,Y6eX6bJOFftA,Yes,Yes,popular,False,0.0,True,1.0
13876,YK2kIOBeCfuo,Yes,Yes,random,False,0.0,True,1.0
14294,YZsTZ7jqbd9M,No,Yes,adversarial,False,0.0,True,1.0
29843,Y2ABngPM3raQ,Yes,Yes,random,False,0.0,True,1.0
24088,Ye2rScj9UyMs,Yes,Yes,random,False,0.0,True,1.0
28933,YAUJPx81qKtY,Yes,Yes,random,False,0.0,True,1.0
13994,YWqXFAY4k79s,No,Yes,popular,False,0.0,True,1.0
1255,Yzq00Oe1ecpE,No,Yes,popular,False,0.0,True,1.0
18923,YIsUG5SKWNZA,No,Yes,random,False,0.0,True,1.0
18109,YeRU-rABp8nk,Yes,Yes,adversarial,False,0.0,True,1.0
25098,YNtQiduPRiRg,No,Yes,random,False,0.0,True,1.0
18673,Yvsy1IpYmrSY,No,No,random,False,0.0,True,1.0
8554,YITlqMkR5alY,No,Yes,adversarial,False,0.0,True,1.0
15108,YsJrFyjfrL-g,Yes,Yes,popular,False,0.0,True,1.0
6221,YKtinboYbmHQ,Yes,No,adversarial,False,0.0,True,1.0
28952,YJHhEjsAkZoc,No,Yes,adversarial,False,0.0,True,1.0
23148,YCBwXKOpJY_o,Yes,No,adversarial,False,0.0,True,1.0
4916,Yl5KdHAWwJCw,Yes,No,popular,False,0.0,True,1.0
3613,YKvrcRMfFzOE,Yes,Yes,adversarial,False,0.0,True,1.0
4831,YCh0LMmhBUg4,No,Yes,adversarial,False,0.0,True,1.0
9147,Y-nQHwrRLfc0,Yes,Yes,adversarial,False,0.0,True,1.0
13868,YWqXFAY4k79s,No,Yes,adversarial,False,0.0,True,1.0
18020,Ye6jSpvTvfJ0,Yes,Yes,random,False,0.0,True,1.0
4992,YjjfUaMQaG1A,No,No,adversarial,False,0.0,True,1.0
22063,YkF1KWybdRpM,Yes,Yes,random,False,0.0,True,1.0
9139,YLWng-4PDzPM,No,Yes,popular,False,0.0,True,1.0
26081,YObWjGBJF_94,Yes,No,popular,False,0.0,True,1.0
5598,YRp4Ct_TQvAM,Yes,Yes,adversarial,False,0.0,True,1.0
27541,YBoe3MeEpn_c,No,No,random,False,0.0,True,1.0
18035,YzF3xXn6NTyU,No,Yes,popular,False,0.0,True,1.0
21754,YyLu4b01t53k,Yes,No,adversarial,False,0.0,True,1.0
2409,YtfOIhQpYYe8,Yes,Yes,adversarial,False,0.0,True,1.0
23182,Y0Dt-pH0pW-Y,Yes,Yes,popular,False,0.0,True,1.0
16312,YGMP8m09j5vk,No,Yes,popular,False,0.0,True,1.0
10629,Yo_3MDLl_aH0,Yes,Yes,adversarial,False,0.0,True,1.0
23394,YlX3k5p2I_g0,Yes,Yes,random,False,0.0,True,1.0
2761,Yu9px4Lwv9XI,No,Yes,random,False,0.0,True,1.0
6826,Y1DKLyH3FixM,No,Yes,random,False,0.0,True,1.0
25303,Y1Og2TJ3bXW0,Yes,Yes,adversarial,False,0.0,True,1.0
9675,YA61Mry8zBwE,No,No,random,False,0.0,True,1.0
652,YuhSDBwVrEdo,Yes,Yes,random,False,0.0,True,1.0
13218,Y3n05BjV7r7M,Yes,No,adversarial,False,0.0,True,1.0
26,Y7fmOlUlwoNg,Yes,Yes,random,False,0.0,True,1.0
23493,YEcihYbSlyck,No,No,random,False,0.0,True,1.0
8263,YwNiYSYJXssA,No,No,random,False,0.0,True,1.0
17787,YZ_smJ66Tb3c,No,No,random,False,0.0,True,1.0
19023,YwFiCblfZ-vg,Yes,Yes,random,False,0.0,True,1.0
20795,YKJKHDKKW3XU,Yes,No,popular,False,0.0,True,1.0
24526,Y_9mgOkzm-xg,No,No,random,False,0.0,True,1.0
18094,Y5xC4hkAWiao,No,Yes,adversarial,False,0.0,True,1.0
1586,YrJVXE6Axtrg,Yes,No,random,False,0.0,True,1.0
8351,YilspW7JRjAg,Yes,Yes,adversarial,False,0.0,True,1.0
7318,Y1DKLyH3FixM,No,No,popular,False,0.0,True,1.0
20673,Y5I8lmN8rwDM,No,No,popular,False,0.0,True,1.0
1151,YFR7BDRhMATo,Yes,Yes,adversarial,False,0.0,True,1.0
18862,YwSHzVxdMiTo,No,Yes,adversarial,False,0.0,True,1.0
27674,YcFoXRmGgIME,Yes,Yes,random,False,0.0,True,1.0
24363,Y3rna9zo5ZOs,Yes,Yes,random,False,0.0,True,1.0
18558,Ye6jSpvTvfJ0,Yes,No,adversarial,False,0.0,True,1.0
21799,Y2bq2lc3DLwM,No,Yes,popular,False,0.0,True,1.0
3295,YxYwpABpZed4,No,No,random,False,0.0,True,1.0
819,YOpiWMltpj44,No,No,random,False,0.0,True,1.0
6147,Y2ymiXjImwGs,No,Yes,adversarial,False,0.0,True,1.0
24598,Yg_P29ucKj78,Yes,Yes,random,False,0.0,True,1.0
9725,Y2ItTq2JShdU,No,Yes,adversarial,False,0.0,True,1.0
6239,YWmDe2xbnSY4,Yes,Yes,popular,False,0.0,True,1.0
7889,YPMMdAKZxI_I,No,Yes,random,False,0.0,True,1.0
11189,YszkiW0GXEOI,Yes,Yes,adversarial,False,0.0,True,1.0
14451,YZsTZ7jqbd9M,No,Yes,popular,False,0.0,True,1.0
8532,Y4xrL4TSgHwU,Yes,No,adversarial,False,0.0,True,1.0
5026,Y1GgEpRZDWN0,No,Yes,random,False,0.0,True,1.0
9653,YxIztYnMIWUA,No,Yes,adversarial,False,0.0,True,1.0
22900,YoZaEHkfh5Eg,Yes,No,popular,False,0.0,True,1.0
24843,YLP_DzNUkAKY,Yes,Yes,random,False,0.0,True,1.0
4712,YjjfUaMQaG1A,No,No,random,False,0.0,True,1.0
2736,YPtW0cZVprJQ,No,Yes,adversarial,False,0.0,True,1.0
16368,Y4fz0-Kx2oNs,Yes,Yes,popular,False,0.0,True,1.0
3645,YJ0yeFeKvIt8,No,No,popular,False,0.0,True,1.0
26850,YnmLMLgWPmFM,No,No,popular,False,0.0,True,1.0
18921,Y-AheI8Epim4,No,Yes,popular,False,0.0,True,1.0
17782,YBGEMgl1xjac,No,No,popular,False,0.0,True,1.0
13033,YhV4bDCBDCy0,No,Yes,popular,False,0.0,True,1.0
16198,Y4fz0-Kx2oNs,Yes,No,adversarial,False,0.0,True,1.0
3924,YVQnmlf2OsUg,Yes,Yes,random,False,0.0,True,1.0
12793,YU3CAjsm1sec,No,No,adversarial,False,0.0,True,1.0
19664,Yk4XyfaWVLEY,Yes,No,random,False,0.0,True,1.0
5567,Y0yxEvdnimGg,Yes,Yes,popular,False,0.0,True,1.0
3465,YGSHcgY6ATkQ,Yes,Yes,adversarial,False,0.0,True,1.0
14780,YJp64Whpr3BA,No,No,adversarial,False,0.0,True,1.0
4363,Y9XqkKuTqEOM,No,No,popular,False,0.0,True,1.0
15234,YhpDltmawxIM,No,Yes,adversarial,False,0.0,True,1.0
29452,YOFVzrakJhbw,Yes,Yes,random,False,0.0,True,1.0
15993,Y4abZbau8tZo,Yes,Yes,adversarial,False,0.0,True,1.0
2291,YtfOIhQpYYe8,Yes,No,random,False,0.0,True,1.0
23098,YmJ6ZO3xEcgw,Yes,Yes,adversarial,False,0.0,True,1.0
20168,Y-CcGuq0yoKo,No,No,random,False,0.0,True,1.0
23316,Y9E8BmPZ9mWc,No,No,popular,False,0.0,True,1.0
22486,Y8ipe6b1LwHQ,No,Yes,random,False,0.0,True,1.0
6892,YJon_DEFqsfM,Yes,No,popular,False,0.0,True,1.0
27613,YAI1OweEW8C0,No,Yes,random,False,0.0,True,1.0
1338,YdlsiellSFf0,No,Yes,random,False,0.0,True,1.0
19359,YD2Xc_jZllDY,Yes,No,adversarial,False,0.0,True,1.0
10290,YA2mcp0N__7U,No,Yes,popular,False,0.0,True,1.0
10335,YTwR8BA6buMI,No,No,random,False,0.0,True,1.0
27685,Yc6YJgZ3qzOw,No,Yes,adversarial,False,0.0,True,1.0
3007,Yhrv6fwnmBkY,Yes,Yes,popular,False,0.0,True,1.0
12474,YbJMMp6PLKqM,Yes,Yes,random,False,0.0,True,1.0
30957,Y2ABngPM3raQ,Yes,Yes,popular,False,0.0,True,1.0
6796,Ya_Rjlu50TfA,Yes,Yes,random,False,0.0,True,1.0
1389,YH-vTZh81qAU,No,No,popular,False,0.0,True,1.0
448,YsVYTOURVsQ0,Yes,No,adversarial,False,0.0,True,1.0
28711,Y1vCYiVvZ7VE,Yes,Yes,random,False,0.0,True,1.0
3766,Y3MoF8myFs8Y,No,No,random,False,0.0,True,1.0
10148,YAagLJkfrFMk,Yes,Yes,adversarial,False,0.0,True,1.0
11119,YPuLuZ_TXv-0,No,Yes,random,False,0.0,True,1.0
21345,YUAmDLPjNyMg,Yes,Yes,popular,False,0.0,True,1.0
17561,Yek9Fsmm3xqk,No,No,adversarial,False,0.0,True,1.0
11645,YyVjivgsU2aA,No,No,popular,False,0.0,True,1.0
1397,Yup2PpjTzyyc,Yes,Yes,adversarial,False,0.0,True,1.0
29051,Y7bO0AJI-ihs,No,No,adversarial,False,0.0,True,1.0
12424,YbAqgL5dCQOE,No,No,random,False,0.0,True,1.0
3227,YUCy1BEx8jBE,No,No,random,False,0.0,True,1.0
7748,Y6cS0FsUM-cQ,Yes,No,popular,False,0.0,True,1.0
2844,Yd1tL-9BILy8,No,No,popular,False,0.0,True,1.0
820,YgbtcDoh0q3c,No,No,popular,False,0.0,True,1.0
25387,YZTYAQBnU4GM,No,Yes,random,False,0.0,True,1.0
31267,Y-Sz4z0QwEuM,No,No,popular,False,0.0,True,1.0
8248,YPMMdAKZxI_I,No,No,adversarial,False,0.0,True,1.0
25677,YWLzzpzOKtnY,No,Yes,random,False,0.0,True,1.0
23213,YGE1aZSnPr2Q,No,Yes,popular,False,0.0,True,1.0
6153,YoOMtaqvQ3_M,Yes,Yes,popular,False,0.0,True,1.0
25746,Y4eyY1w2QyM0,Yes,No,popular,False,0.0,True,1.0
10851,YLxu-3_h4kc4,Yes,Yes,adversarial,False,0.0,True,1.0
15475,Y4abZbau8tZo,Yes,Yes,random,False,0.0,True,1.0
26914,YpHYkWkZ4guE,No,Yes,popular,False,0.0,True,1.0
5350,Y1GgEpRZDWN0,No,Yes,popular,False,0.0,True,1.0
11245,Y2RjqBRzmxaM,No,Yes,adversarial,False,0.0,True,1.0
8112,Yjf4iyQPJSvk,Yes,Yes,popular,False,0.0,True,1.0
16058,YemGPabOePzA,Yes,Yes,random,False,0.0,True,1.0
24577,Y8DQfjqPCTI8,Yes,Yes,adversarial,False,0.0,True,1.0
19058,Y1QNLMF-Kl_s,Yes,Yes,adversarial,False,0.0,True,1.0
7950,YilspW7JRjAg,Yes,Yes,random,False,0.0,True,1.0
21384,YCbe2B6ohBpw,No,No,random,False,0.0,True,1.0
4245,YNJEPbGVBJIQ,No,No,adversarial,False,0.0,True,1.0
21501,YhiJB_95IWiE,No,Yes,adversarial,False,0.0,True,1.0
25248,YSoO1HhaEc9Q,No,No,popular,False,0.0,True,1.0
6659,YSGaIvgwwWSE,No,No,popular,False,0.0,True,1.0
28536,YK-7Y8yhcUiw,Yes,Yes,popular,False,0.0,True,1.0
3850,YAtkD-3GjXMw,No,Yes,random,False,0.0,True,1.0
28475,YEY4p0_NJVQs,No,No,random,False,0.0,True,1.0
10486,Ygr5Zss89yLQ,Yes,No,popular,False,0.0,True,1.0
12361,YnU-AI3Cmc3M,Yes,No,popular,False,0.0,True,1.0
10254,Ydkiwn2FdDVw,No,No,random,False,0.0,True,1.0
26003,YMkbP_8zJwXU,No,No,random,False,0.0,True,1.0
9734,YwoadpeAGHUQ,Yes,Yes,popular,False,0.0,True,1.0
9453,Y63KW_EQ72yU,Yes,No,adversarial,False,0.0,True,1.0
9229,Y-nQHwrRLfc0,Yes,Yes,popular,False,0.0,True,1.0
6174,Y4KObP7cREWw,No,Yes,random,False,0.0,True,1.0
151,YVjSEIRnLAh8,Yes,Yes,popular,False,0.0,True,1.0
21733,Ya3GzZKxUTy8,Yes,Yes,popular,False,0.0,True,1.0
7770,YbmEF-c-M174,Yes,No,adversarial,False,0.0,True,1.0
13840,YN_s9F4CI_98,Yes,No,adversarial,False,0.0,True,1.0
7813,YOmmPaIAXN0s,No,Yes,popular,False,0.0,True,1.0
5740,YXL8JV9qXGLE,Yes,No,popular,False,0.0,True,1.0
17699,Y2a6GNu6uCDE,Yes,Yes,adversarial,False,0.0,True,1.0
6097,YEbpOXac13yo,No,Yes,random,False,0.0,True,1.0
6902,YxUWSHYoslPQ,No,Yes,popular,False,0.0,True,1.0
15210,YDzKjogSVOLM,No,Yes,random,False,0.0,True,1.0
30499,YCwxgQS3SXic,No,No,popular,False,0.0,True,1.0
23749,YOVQMFBeCHq0,No,Yes,adversarial,False,0.0,True,1.0
13938,YeNG6fEiAE8c,Yes,Yes,random,False,0.0,True,1.0
4598,Yfx4r_KuW6No,Yes,No,popular,False,0.0,True,1.0
3913,YzoxFl3pddMg,No,Yes,random,False,0.0,True,1.0
25249,YEUZaxaWqhwg,Yes,Yes,random,False,0.0,True,1.0
31341,YJsoBpL86R5U,Yes,No,popular,False,0.0,True,1.0
17888,YNlKlRKz8OKI,No,Yes,random,False,0.0,True,1.0
21242,YAFgGoY8Ihhg,Yes,Yes,random,False,0.0,True,1.0
4908,YCh0LMmhBUg4,No,Yes,popular,False,0.0,True,1.0
14237,YJp64Whpr3BA,No,Yes,random,False,0.0,True,1.0
7842,Y3VHpLxtd498,Yes,Yes,adversarial,False,0.0,True,1.0
23004,YnuZEAuAl8hQ,Yes,Yes,random,False,0.0,True,1.0
9976,Y6ZFU4PqXmoI,No,Yes,random,False,0.0,True,1.0
30023,YQ0anPAIkfBE,No,Yes,adversarial,False,0.0,True,1.0
5371,YVeCSHwtkBZU,Yes,No,adversarial,False,0.0,True,1.0
9779,Y9BukzlPNqC8,No,No,random,False,0.0,True,1.0
1742,Y3iLGu2Omgrw,Yes,Yes,popular,False,0.0,True,1.0
21245,Y-R69Fa-mCaY,Yes,Yes,adversarial,False,0.0,True,1.0
6760,YFKaJsvcyHTk,No,Yes,adversarial,False,0.0,True,1.0
22527,Y2ceUOv8A3FE,Yes,No,popular,False,0.0,True,1.0
28620,Y6ukYSXzfEgQ,Yes,Yes,popular,False,0.0,True,1.0
7885,Y59VP93Tzjmg,No,Yes,popular,False,0.0,True,1.0
10525,YXZTt1xdK8uQ,Yes,No,adversarial,False,0.0,True,1.0
20794,YI4HpYGMMsz4,Yes,Yes,adversarial,False,0.0,True,1.0
20531,Y-R69Fa-mCaY,Yes,Yes,random,False,0.0,True,1.0
10590,Y0fMXnvD38zI,No,Yes,popular,False,0.0,True,1.0
5798,YOUUckswAaNI,Yes,Yes,adversarial,False,0.0,True,1.0
18585,Ygf6H_MWCqjw,No,No,adversarial,False,0.0,True,1.0
22610,Y1a2XWJ8NA_Q,Yes,No,adversarial,False,0.0,True,1.0
17383,YKVbmN9ZRg5Q,Yes,Yes,random,False,0.0,True,1.0
25816,YIKnx3hJv1bs,Yes,No,popular,False,0.0,True,1.0
15568,YpCQEWAFGEjc,No,No,random,False,0.0,True,1.0
25031,YMvHpNzDpC6Q,Yes,No,adversarial,False,0.0,True,1.0
10939,YTwR8BA6buMI,No,No,popular,False,0.0,True,1.0
7230,Y1DKLyH3FixM,No,No,adversarial,False,0.0,True,1.0
19281,Y3XcIVh40pTI,No,Yes,random,False,0.0,True,1.0
7079,Y6eX6bJOFftA,Yes,Yes,adversarial,False,0.0,True,1.0
5552,YOUUckswAaNI,Yes,Yes,random,False,0.0,True,1.0
20026,Y9b6RqajfAmw,No,No,random,False,0.0,True,1.0
21158,YsqWyxUObwkw,No,Yes,random,False,0.0,True,1.0
3913,YjOYvIISk--4,Yes,Yes,adversarial,False,0.0,True,1.0
23925,Y7MLERaOgK_Y,No,Yes,popular,False,0.0,True,1.0
4743,Y79XDcI6xZm0,Yes,Yes,random,False,0.0,True,1.0
5432,YXplKBvZaHXA,Yes,No,adversarial,False,0.0,True,1.0
20247,YTaQKhIRwii4,Yes,Yes,adversarial,False,0.0,True,1.0
5904,YTdl9SmBbRnA,Yes,No,popular,False,0.0,True,1.0
9442,YWU3qB7gf6ao,No,Yes,random,False,0.0,True,1.0
4899,YgQMTOKsCIyk,No,Yes,random,False,0.0,True,1.0
1506,YKnXNy5Q6YS4,Yes,Yes,random,False,0.0,True,1.0
8338,YhuMLK0oA3L8,No,No,adversarial,False,0.0,True,1.0
10415,YjXkLS_QzUrI,No,No,random,False,0.0,True,1.0
6202,Y35b9BSmN5JM,Yes,Yes,random,False,0.0,True,1.0
9984,YD1Sy7kRoaR8,Yes,Yes,popular,False,0.0,True,1.0
24155,Yeu5bq0A3XVQ,No,No,adversarial,False,0.0,True,1.0
18591,YNlKlRKz8OKI,No,Yes,popular,False,0.0,True,1.0
26010,YiOCpICiu4LA,No,Yes,popular,False,0.0,True,1.0
1463,Y0jGH7A_hpBM,Yes,Yes,adversarial,False,0.0,True,1.0
16392,YVZLZ08k3YeA,No,No,popular,False,0.0,True,1.0
9608,Y-NrFeH-kBSM,Yes,Yes,popular,False,0.0,True,1.0
20197,YmUGmCSNETcg,No,Yes,popular,False,0.0,True,1.0
9086,Y63KW_EQ72yU,Yes,Yes,random,False,0.0,True,1.0
6722,Yjid4t-FzUn0,No,Yes,popular,False,0.0,True,1.0
14464,Y4_Cak7gvly4,Yes,Yes,random,False,0.0,True,1.0
26255,YB3O476LeuXY,No,Yes,random,False,0.0,True,1.0
17234,YbIV3bJZpkgA,Yes,Yes,random,False,0.0,True,1.0
17577,YQ87LBiwJjTE,Yes,No,adversarial,False,0.0,True,1.0
16796,YlfAFQ0-wDJU,Yes,Yes,random,False,0.0,True,1.0
7161,Ya_Rjlu50TfA,Yes,No,adversarial,False,0.0,True,1.0
274,YfsBR7e_X_0Y,No,Yes,adversarial,False,0.0,True,1.0
1938,YKtTLsveexOg,Yes,Yes,popular,False,0.0,True,1.0
12582,YFL8KTgMGrN4,Yes,Yes,adversarial,False,0.0,True,1.0
30199,YJsoBpL86R5U,Yes,Yes,random,False,0.0,True,1.0
23518,Y0G7rb74R-2A,Yes,Yes,popular,False,0.0,True,1.0
11831,YLB6CZ0x-kns,No,No,random,False,0.0,True,1.0
29713,YndxkSQKxaak,No,Yes,adversarial,False,0.0,True,1.0
18361,YDc2WEiRk0rA,Yes,Yes,adversarial,False,0.0,True,1.0
27055,YB3O476LeuXY,No,Yes,adversarial,False,0.0,True,1.0
10820,Yhmd6pa2e_rs,Yes,No,random,False,0.0,True,1.0
19990,YmUGmCSNETcg,No,No,adversarial,False,0.0,True,1.0
27321,YtNxfdAd14qE,No,Yes,random,False,0.0,True,1.0
28304,Yz1ax0QPpd14,Yes,Yes,random,False,0.0,True,1.0
29340,Y7bO0AJI-ihs,No,Yes,popular,False,0.0,True,1.0
18161,YGPj8h-WcjWs,No,No,popular,False,0.0,True,1.0
4368,YUhCzD6EBJBU,No,Yes,adversarial,False,0.0,True,1.0
15966,YGIOApFAWDOc,Yes,No,popular,False,0.0,True,1.0
23556,Y3ndid3jni7M,No,Yes,adversarial,False,0.0,True,1.0
8977,YAizmnCDlXos,Yes,Yes,popular,False,0.0,True,1.0
21936,YsI7_ycEYzAY,No,No,adversarial,False,0.0,True,1.0
23196,YHxZADVzNIqs,No,Yes,random,False,0.0,True,1.0
21017,YI4HpYGMMsz4,Yes,Yes,popular,False,0.0,True,1.0
23495,YA0E_UiD-fR4,No,Yes,popular,False,0.0,True,1.0
675,YyfYNPWs7mWY,No,Yes,adversarial,False,0.0,True,1.0
10642,YXZTt1xdK8uQ,Yes,Yes,popular,False,0.0,True,1.0
29433,Y9_YfTz8cnFY,Yes,Yes,adversarial,False,0.0,True,1.0
18939,YtmLAXm1WlnE,Yes,Yes,popular,False,0.0,True,1.0
8164,Yjs4dr5JusdM,No,Yes,popular,False,0.0,True,1.0
9655,YfK4QBQZ6i7w,Yes,Yes,random,False,0.0,True,1.0
11530,Y9xoYx3lTJ9I,No,Yes,random,False,0.0,True,1.0
2426,YLs1zyPjs3k8,No,No,random,False,0.0,True,1.0
5475,Y9BGLAUSF0sk,No,No,random,False,0.0,True,1.0
2473,YBlbGXalLNVU,Yes,Yes,random,False,0.0,True,1.0
14636,YeNG6fEiAE8c,Yes,Yes,popular,False,0.0,True,1.0
15127,YaMhu5eMQAsI,No,Yes,adversarial,False,0.0,True,1.0
6051,YFfUqv0Vv3ME,No,Yes,popular,False,0.0,True,1.0
30095,YAUJPx81qKtY,Yes,Yes,popular,False,0.0,True,1.0
25382,Yg_P29ucKj78,Yes,No,adversarial,False,0.0,True,1.0
11850,YWHRnyGXcdy8,Yes,No,adversarial,False,0.0,True,1.0
9576,YJfaj4P3us9M,No,Yes,popular,False,0.0,True,1.0
2689,Yc0V_HAul7rI,Yes,Yes,adversarial,False,0.0,True,1.0
25937,YmaVYiednkSg,Yes,No,adversarial,False,0.0,True,1.0
20852,YSCow4mpBsGY,Yes,Yes,popular,False,0.0,True,1.0
17655,YZY4aGEniU_E,No,Yes,random,False,0.0,True,1.0
2074,YS0YE96w0YRk,No,No,adversarial,False,0.0,True,1.0
12754,YAWGnTI0e2Fs,Yes,Yes,random,False,0.0,True,1.0
21089,Y2sZhC_mKeic,No,Yes,random,False,0.0,True,1.0
28727,Y2KEfkDO6hlA,No,Yes,adversarial,False,0.0,True,1.0
27434,YK-7Y8yhcUiw,Yes,Yes,random,False,0.0,True,1.0
3703,Y7cHRSfbp7tc,No,No,popular,False,0.0,True,1.0
28174,YlgwpIImXCWA,Yes,No,adversarial,False,0.0,True,1.0
20239,YPZBUdlKwX04,No,No,adversarial,False,0.0,True,1.0
17299,YajheseWZmmU,Yes,Yes,random,False,0.0,True,1.0
26863,YwbPmnxCLoRQ,No,No,random,False,0.0,True,1.0
19975,Y5t6tSW0yT40,Yes,Yes,adversarial,False,0.0,True,1.0
11701,YnU-AI3Cmc3M,Yes,Yes,random,False,0.0,True,1.0
19001,YnLZeG9LaLgw,Yes,No,adversarial,False,0.0,True,1.0
19683,YROootH-mtEI,No,No,random,False,0.0,True,1.0
6998,Yu8bQf0SnCVI,No,No,adversarial,False,0.0,True,1.0
16456,YBzHTqyX69pI,No,No,adversarial,False,0.0,True,1.0
23768,YXz56Q2Q5j5c,Yes,Yes,adversarial,False,0.0,True,1.0
16332,YhDMHIDJdfDA,No,No,adversarial,False,0.0,True,1.0
18877,YWCYfCfW9NA0,Yes,Yes,adversarial,False,0.0,True,1.0
30987,YbhlhcGONisM,No,Yes,adversarial,False,0.0,True,1.0
21102,YtTB0BK39JI8,Yes,Yes,random,False,0.0,True,1.0
1843,Yq46VXJ6JN9M,No,No,popular,False,0.0,True,1.0
16101,YPTyFYxXdut4,No,Yes,random,False,0.0,True,1.0
25144,YgkWd1HugK2w,No,No,popular,False,0.0,True,1.0
29471,Y5K1mISHwggI,Yes,Yes,popular,False,0.0,True,1.0
23605,YtJhVH3VIrnE,Yes,No,adversarial,False,0.0,True,1.0
1543,YCefFMA3klxk,No,No,popular,False,0.0,True,1.0
24475,YEcihYbSlyck,No,Yes,popular,False,0.0,True,1.0
19638,YkXjzsroVTtw,Yes,Yes,popular,False,0.0,True,1.0
27332,YB3O476LeuXY,No,No,popular,False,0.0,True,1.0
27441,Y8ycflE3dIHw,No,Yes,adversarial,False,0.0,True,1.0
5134,YlJayhiVzl_E,Yes,Yes,popular,False,0.0,True,1.0
19606,YPZBUdlKwX04,No,No,random,False,0.0,True,1.0
24177,YEp72tyiL3as,No,No,random,False,0.0,True,1.0
25842,Yr2KhpX_QgXA,No,Yes,popular,False,0.0,True,1.0
3328,YxBZnvfniA1c,No,Yes,adversarial,False,0.0,True,1.0
21968,YAFgGoY8Ihhg,Yes,No,adversarial,False,0.0,True,1.0
6349,YHUwXtfYRFwk,Yes,Yes,popular,False,0.0,True,1.0
17825,YajheseWZmmU,Yes,No,adversarial,False,0.0,True,1.0
14177,YCxaPpRJRkn0,No,No,popular,False,0.0,True,1.0
4323,YNJEPbGVBJIQ,No,No,popular,False,0.0,True,1.0
1842,YYEYeQ0lIkBQ,Yes,No,adversarial,False,0.0,True,1.0
12990,YUQtBt6CQpwg,Yes,Yes,popular,False,0.0,True,1.0
3559,YHZ9O6sc7cLA,No,Yes,adversarial,False,0.0,True,1.0
4681,YSE_3nszEw7o,Yes,Yes,adversarial,False,0.0,True,1.0
24258,YMvHpNzDpC6Q,Yes,Yes,random,False,0.0,True,1.0
26387,YcNARVD02-tw,Yes,Yes,adversarial,False,0.0,True,1.0
15186,Y5rh5-MCjqq8,Yes,Yes,random,False,0.0,True,1.0
5716,Y9BGLAUSF0sk,No,Yes,adversarial,False,0.0,True,1.0
5569,YAgaiowyYt88,No,Yes,random,False,0.0,True,1.0
17371,YvfNKduToki4,No,Yes,random,False,0.0,True,1.0
19415,YAUmY0YRAFQE,No,No,random,False,0.0,True,1.0
16532,YQv1HXaT-28U,Yes,Yes,popular,False,0.0,True,1.0
30447,YmGa2JgAiKV8,No,Yes,popular,False,0.0,True,1.0
13181,Yt1hj7se76wQ,Yes,No,adversarial,False,0.0,True,1.0
5803,YO90Qy2xG6oA,Yes,Yes,random,False,0.0,True,1.0
6849,YFKaJsvcyHTk,No,No,popular,False,0.0,True,1.0
22392,Y5ORpSk5CIWc,No,Yes,adversarial,False,0.0,True,1.0
21454,Y7_smJ8VbfSU,No,No,adversarial,False,0.0,True,1.0
17330,YIFRmbxWK8u0,Yes,No,popular,False,0.0,True,1.0
880,YOpiWMltpj44,No,No,adversarial,False,0.0,True,1.0
29213,YeqcdsdLz954,Yes,Yes,random,False,0.0,True,1.0
17300,YFhimNYClv40,No,No,popular,False,0.0,True,1.0
30469,Yo7jW6Suyfbs,Yes,Yes,adversarial,False,0.0,True,1.0
29147,YUjje3lSabsg,No,No,adversarial,False,0.0,True,1.0
24006,YXz56Q2Q5j5c,Yes,Yes,popular,False,0.0,True,1.0
20752,YxpZna_FwDhI,Yes,Yes,popular,False,0.0,True,1.0
22635,Y1ed87LLY97k,No,No,popular,False,0.0,True,1.0
15257,Yazh_-OkQ-uI,Yes,No,adversarial,False,0.0,True,1.0
22380,YFlk-X0gwjF4,Yes,No,popular,False,0.0,True,1.0
696,YYQGW5AwDOIo,No,Yes,random,False,0.0,True,1.0
10887,YAMQei29haCw,No,No,popular,False,0.0,True,1.0
13911,Yb1PXsfgQw5w,No,No,popular,False,0.0,True,1.0
11816,Yh3UhoHIMfpw,Yes,Yes,random,False,0.0,True,1.0
12417,Y_GI7meqlYZk,No,Yes,popular,False,0.0,True,1.0
21468,YFXdoNvmrYxo,Yes,No,adversarial,False,0.0,True,1.0
