entry_id,audio_index,label,response,correct,mean_angle,std_angle,angle_count,sampling_method,vsv_lambda
12515,YNeZerAPXR-A,No,Yes,False,87.51151239871979,4.292729572723859,64,random,0.05
25290,Y_9mgOkzm-xg,No,No,True,85.96579058965047,4.026304390746832,96,adversarial,0.05
7165,Y2ErfX6ZT5pM,No,No,True,85.93499859174092,5.050625828841572,96,popular,0.05
14237,YJp64Whpr3BA,No,Yes,False,87.3635443051656,3.3078039586227375,96,random,0.05
5798,YOUUckswAaNI,Yes,Yes,True,82.97460114955902,7.5105802706406815,64,adversarial,0.05
27394,Y350OCezayrk,No,Yes,False,84.4458839893341,8.135366241065487,64,adversarial,0.05
23787,Y9z2OwpftxUE,No,Yes,False,85.38079651196797,7.1574994079589604,96,adversarial,0.05
21035,Y466ucPGoNSQ,Yes,Yes,True,85.88248896598816,6.280528902494104,96,adversarial,0.05
2046,YyVVLq4ao1Ck,Yes,No,False,87.62027581532796,4.155637224818891,96,adversarial,0.05
11609,YPuLuZ_TXv-0,No,Yes,False,85.54625654220581,5.879102351366717,96,adversarial,0.05
27444,Yorgwzt45ojE,Yes,Yes,True,86.67422652244568,5.251459036381524,64,popular,0.05
11882,YP4qd8uodw_M,Yes,No,False,85.55020117759705,5.901241719021937,64,random,0.05
10774,YErxgH5g3Kx0,No,Yes,False,84.7158071200053,5.822633522894792,96,popular,0.05
17058,YBa92IrXFvJo,Yes,Yes,True,86.47370394070943,4.115414095804954,96,adversarial,0.05
1938,YKtTLsveexOg,Yes,Yes,True,86.43187793095906,3.8255660933350675,96,popular,0.05
10125,YQ3vkJMVMbC8,No,Yes,False,85.7852574189504,4.644017438147805,96,random,0.05
19058,Y1QNLMF-Kl_s,Yes,Yes,True,82.40518248081207,8.246885222073153,64,adversarial,0.05
14675,YMjSegUnQXr4,No,Yes,False,87.7691593170166,6.212046334444238,64,popular,0.05
4397,YTQr9v-PQOc4,Yes,Yes,True,86.07917714118958,5.161652955177388,96,adversarial,0.05
24526,Y_9mgOkzm-xg,No,No,True,85.15288253625233,5.862471575759919,96,random,0.05
6556,Yg5l3Bz6lWnc,Yes,Yes,True,86.104376912117,5.8452522102270565,64,random,0.05
23259,YKJhGuhNHToA,No,No,True,87.84383630752563,5.16164539041318,96,popular,0.05
19274,YpO8kbg9IJnc,Yes,Yes,True,85.45263648033142,4.657267340217046,64,random,0.05
13545,YBA-lFjpzad4,No,Yes,False,86.43922805786133,4.225060758903522,64,popular,0.05
10924,YjXkLS_QzUrI,No,No,True,86.31199550628662,4.806971892087317,96,adversarial,0.05
9903,Yy3-M1sonh3M,No,No,True,86.92947594324748,3.9195116445230695,96,popular,0.05
15011,Y1j5NMuq1X30,No,No,True,85.17599614461263,5.625586263041885,96,adversarial,0.05
28129,Y1FNJbN-eHY4,Yes,Yes,True,85.43880621592204,4.7622324641805855,96,adversarial,0.05
17101,Y7WkB6pflr6o,Yes,Yes,True,84.06733441352844,6.537938610286204,64,popular,0.05
6434,Y0Rpjl1AO-P0,Yes,Yes,True,85.67382144927979,4.856803053395762,96,random,0.05
20654,Y-BUWGM7qeUM,No,Yes,False,86.11023871103923,4.56051173166978,96,adversarial,0.05
6075,YoOMtaqvQ3_M,Yes,Yes,True,87.06783616542816,4.48863508265757,64,adversarial,0.05
1392,Y0jGH7A_hpBM,Yes,Yes,True,84.02104528745015,6.311421602362192,96,random,0.05
9009,YZBtgrP4vU_w,No,No,True,85.65853746732076,4.062992575121416,96,popular,0.05
12754,YAWGnTI0e2Fs,Yes,Yes,True,86.32812134424846,3.8633883141156677,96,random,0.05
13876,YK2kIOBeCfuo,Yes,Yes,True,84.9814795255661,5.543145864669696,64,random,0.05
4254,Y9ucb5HYO8ps,Yes,Yes,True,85.10462705294292,4.895007237204844,96,popular,0.05
9139,YLWng-4PDzPM,No,Yes,False,85.86601173877716,8.989405355606337,64,popular,0.05
15523,YIhvXtS9-IxM,Yes,Yes,True,87.34132917722066,4.370166511456262,96,popular,0.05
21345,YUAmDLPjNyMg,Yes,Yes,True,86.75882625579834,5.4285724822048635,64,popular,0.05
18912,Y-EaZ7EJJUl0,No,No,True,84.31345331668854,7.146910239015298,96,adversarial,0.05
18923,YIsUG5SKWNZA,No,Yes,False,86.84620773792267,3.4320100536147233,64,random,0.05
29495,YJdFmMw0zyKA,No,No,True,85.45558500289917,5.77222685415043,96,popular,0.05
274,YfsBR7e_X_0Y,No,No,True,84.80592544078827,4.030753717264754,320,adversarial,0.05
14410,YsJrFyjfrL-g,Yes,Yes,True,85.07147145271301,6.529251264974731,64,random,0.05
30073,YQTSKjweEWew,No,No,True,86.0801244576772,3.921095347743153,96,adversarial,0.05
3897,Y6Nvu6EcpdE8,Yes,Yes,True,86.06412971019745,3.961422173393005,64,random,0.05
6147,YyhDw7PZje3g,No,No,True,86.87018744150798,4.428557089500543,96,random,0.05
2952,YL2dyilgQ8iM,No,No,True,86.40859282016754,6.312777807109742,96,popular,0.05
19690,YAxd__X2rixk,Yes,Yes,True,85.55658113956451,6.172951358875654,64,random,0.05
1133,YCeRoaEcqUgM,Yes,Yes,True,87.4746257464091,3.4983495400605835,96,random,0.05
6054,Ypgq2KPX5_SA,Yes,Yes,True,85.28716266155243,5.291089233309391,64,popular,0.05
6012,YbygBWUkpaC8,Yes,No,False,86.96410890420277,4.786909537971009,96,popular,0.05
9468,YJfaj4P3us9M,No,Yes,False,85.28382432460785,7.833198034796573,64,adversarial,0.05
24298,Y6ZwYgzcN6Is,Yes,Yes,True,83.7956606944402,5.961678931824993,96,random,0.05
17622,YBGEMgl1xjac,No,No,True,87.05764067173004,5.046854941885446,64,adversarial,0.05
1191,YCeRoaEcqUgM,Yes,No,False,86.86313668886821,4.414719996962427,96,adversarial,0.05
7539,YzoctgurhvHE,Yes,Yes,True,81.8468519449234,8.009686538202775,64,adversarial,0.05
25065,YMOxddxW5PXs,Yes,Yes,True,86.38533008098602,4.622788587845058,64,popular,0.05
13892,YNX0gR9Eebp0,Yes,Yes,True,86.80419103304546,3.4941003288859966,96,popular,0.05
16222,Yx5AH2gW_8S4,Yes,No,False,85.70860664049785,4.688871389425917,96,popular,0.05
20872,YuY4fe5DT1gI,Yes,Yes,True,90.15215706825256,5.032820724173551,96,adversarial,0.05
17657,Y2UNuMbxz9ds,No,No,True,86.98329782485962,5.721147822032766,96,popular,0.05
4843,Yl5KdHAWwJCw,Yes,No,False,87.09447884559631,3.6729040244178845,96,adversarial,0.05
20026,Y9b6RqajfAmw,No,No,True,88.45715220769246,3.640348054975986,96,random,0.05
14792,Y3fomsZXG3aM,Yes,Yes,True,85.65575134754181,6.55108137783817,64,adversarial,0.05
9112,YJfaj4P3us9M,No,Yes,False,86.57462406158447,5.992049268639453,96,random,0.05
23681,YR_g4RpU9mO0,No,Yes,False,86.57658799489339,4.3395820311903845,96,popular,0.05
10174,YA2mcp0N__7U,No,Yes,False,85.44116115570068,3.951655882619932,96,adversarial,0.05
880,YOpiWMltpj44,No,No,True,86.78205108642578,4.393164841753546,96,adversarial,0.05
14320,YVOXl8iR-HnI,Yes,Yes,True,87.12835955619812,4.292708078631977,64,random,0.05
4831,YCh0LMmhBUg4,No,Yes,False,84.69276976585388,6.076491441157744,64,adversarial,0.05
19176,Y8VOibo9Q_Dc,Yes,Yes,True,85.30600992838542,5.878034404610338,96,random,0.05
7048,YhGWarNR6xmg,No,Yes,False,87.87927627563477,3.2023706760155664,96,random,0.05
26643,YpHYkWkZ4guE,No,Yes,False,86.3546712398529,4.233119471427853,96,adversarial,0.05
20438,YPZBUdlKwX04,No,Yes,False,86.68274998664856,4.834822384232996,96,popular,0.05
10074,YXZTt1xdK8uQ,Yes,Yes,True,85.40959477424622,5.6905638106407155,64,random,0.05
26337,YhqPBcvex1VU,No,No,True,86.31675974527995,6.491437755510554,96,popular,0.05
31341,YJsoBpL86R5U,Yes,Yes,True,87.62152449289958,3.1769510301252453,96,popular,0.05
915,YqeSl7YZAfs4,Yes,Yes,True,83.88379669189453,6.0251871132269885,96,random,0.05
19561,YSL3wB5sDcdw,Yes,Yes,True,86.69429810841878,5.1424239476191,96,adversarial,0.05
21951,YyLu4b01t53k,Yes,No,False,88.07976937294006,3.8989632158408063,64,popular,0.05
2761,Yu9px4Lwv9XI,No,Yes,False,86.31418641408284,5.516424954902848,96,random,0.05
15096,Y4pf-PIymDhU,No,Yes,False,84.51944690942764,7.074577268452272,64,popular,0.05
13330,YAWGnTI0e2Fs,Yes,No,False,84.5187958876292,5.358738108596196,96,adversarial,0.05
29147,YUjje3lSabsg,No,No,True,87.2233583132426,3.9071036300145896,96,adversarial,0.05
26026,YEUZaxaWqhwg,Yes,Yes,True,86.75275778770447,3.899665608725526,64,adversarial,0.05
23459,Yyrxa6_P2I80,Yes,Yes,True,86.9169692993164,4.730554862331629,64,popular,0.05
12078,Y9xoYx3lTJ9I,No,Yes,False,85.90598686536153,6.702522421333965,96,adversarial,0.05
23213,YGE1aZSnPr2Q,No,Yes,False,84.24037480354309,7.874496197162912,96,popular,0.05
20139,YPvWI4p74UOs,No,Yes,False,86.27094213167827,4.982871408514543,96,adversarial,0.05
7284,YuJzAf4PaExI,No,Yes,False,86.38201824824016,3.8066516749974038,96,adversarial,0.05
9379,YfrOqlk0Wm5Y,No,Yes,False,83.20459562540054,7.874349073773874,64,popular,0.05
23073,Y9z2OwpftxUE,No,No,True,86.79361478487651,6.558728390740023,96,random,0.05
4155,YzoxFl3pddMg,No,No,True,85.13264660040538,6.574562526837298,96,popular,0.05
19713,Y4YodC6RnplI,Yes,No,False,86.62891467412312,3.936692738165449,96,popular,0.05
4656,YYIqpIjjee00,Yes,Yes,True,86.06372773647308,4.787178744759335,64,random,0.05
6695,YbUTOsLXYyxg,No,Yes,False,88.24696397781372,2.641878893213031,96,random,0.05
30099,YoN0IcZaHD_8,No,No,True,85.5732630888621,4.403853581534621,96,random,0.05
22927,YyRoKi7rhSRo,No,Yes,False,86.10511430104573,4.80032279457842,96,random,0.05
5867,Y6OlHuvJR_Dk,No,No,True,85.10406235853831,4.6035066301742456,96,adversarial,0.05
11143,YYflmW68gL4E,Yes,Yes,True,86.23695766925812,8.126370769908338,64,popular,0.05
17727,Yj1AiqT5oHZc,Yes,Yes,True,86.68534469604492,4.372217373651626,64,random,0.05
26786,YeYbFtxZmKL4,Yes,Yes,True,84.46275448799133,6.223948700180328,96,random,0.05
3969,Y3MoF8myFs8Y,No,Yes,False,87.4065887928009,3.6547968524814003,96,adversarial,0.05
7389,YJQz40TkjymY,Yes,Yes,True,87.03719878196716,3.5529456132534176,96,popular,0.05
8706,YIvfaKPDWC00,Yes,Yes,True,86.99066603183746,4.039348827440617,64,random,0.05
21754,YyLu4b01t53k,Yes,No,False,88.01809986432393,3.8751257780838864,96,adversarial,0.05
25174,YMSziND26UTA,Yes,Yes,True,87.48606125513713,3.5473980626924124,96,random,0.05
7356,Ykdflh3akyH8,No,Yes,False,86.1273222764333,5.231646496381296,96,adversarial,0.05
24872,Ye2rScj9UyMs,Yes,No,False,87.61717708905537,3.0737543002272996,96,adversarial,0.05
17053,Y8F-ndyrEWJ8,No,Yes,False,86.49810703595479,3.6659476689617008,96,adversarial,0.05
105,YYQSuFyFm3Lc,No,Yes,False,86.52373131116231,3.973710046172625,96,random,0.05
29557,YvaujJ7msKfc,No,No,True,87.12690512339275,3.4942307175374276,96,popular,0.05
7408,Y59VP93Tzjmg,No,Yes,False,86.51431584358215,4.7113815439827,64,random,0.05
20020,Y096oTVzc5Gs,Yes,No,False,87.15348172187805,3.5675044486381173,96,adversarial,0.05
26520,Yp_BB_rJaF7Q,Yes,Yes,True,84.593141913414,3.910624228999502,64,random,0.05
22576,Y-SkjbQVgJ0M,No,Yes,False,85.58982865015666,3.3788945613549854,96,adversarial,0.05
4029,YAtkD-3GjXMw,No,Yes,False,89.73402345180511,6.040837065518806,64,adversarial,0.05
18909,Y14izd_i3ryE,No,Yes,False,85.26782631874084,4.181351959710327,96,random,0.05
29803,Y7P0N61TVOxE,No,Yes,False,90.13028446833293,3.7019945166235693,96,random,0.05
26273,YG0IsabU5hn4,Yes,Yes,True,84.88920934995015,5.111295991069396,96,random,0.05
26281,YDrCm-HpX67k,No,No,True,87.90772191683452,4.8457267940215205,96,popular,0.05
25791,YFi4-IqJo2xQ,No,Yes,False,85.22548858324687,4.576731622511657,96,popular,0.05
26339,YI_8KqxP5xOA,No,Yes,False,83.114706158638,8.767663571695465,64,random,0.05
21305,YFf8bCCJfVX4,No,Yes,False,85.60455250740051,5.985580882558756,64,popular,0.05
18365,YrbO727iF03I,Yes,Yes,True,85.06103551387787,5.216674734800767,64,popular,0.05
0,Y7fmOlUlwoNg,Yes,No,False,85.58294018109639,5.041665204866735,96,popular,0.05
11409,YeUecAF626A8,No,Yes,False,85.45775643984477,4.768703196584793,96,popular,0.05
20694,YhVUmQfBIYe8,Yes,No,False,83.97014504671097,7.198512210350398,64,popular,0.05
20555,YAxd__X2rixk,Yes,Yes,True,87.39653277397156,4.213754788650689,64,popular,0.05
16796,YlfAFQ0-wDJU,Yes,Yes,True,84.27754577000935,6.671357420450175,96,random,0.05
4858,YXf5LjaE_JQ0,Yes,Yes,True,87.0749101638794,3.4121423117961993,64,popular,0.05
25795,YPRUfwpmYwJ8,No,No,True,85.6226015885671,4.558517059450549,96,adversarial,0.05
12227,YU3CAjsm1sec,No,No,True,87.0544341802597,3.898780147604867,64,random,0.05
30423,YrINmxSXMR-s,Yes,No,False,85.3497729698817,6.142332114647801,96,popular,0.05
11880,YkgjNIDmO8a8,Yes,Yes,True,86.96144473552704,3.7423443732747015,64,popular,0.05
22963,Y7MLERaOgK_Y,No,Yes,False,86.31022755304973,3.6858652425442227,96,random,0.05
28730,YAf4a-9rcnP0,No,Yes,False,87.4765202999115,4.701730717781172,64,random,0.05
17330,YIFRmbxWK8u0,Yes,No,False,87.17210896809895,3.511897294890349,96,popular,0.05
17954,YKVbmN9ZRg5Q,Yes,No,False,88.49294503529866,3.255659992325586,96,adversarial,0.05
29846,YAf4a-9rcnP0,No,Yes,False,86.3940646648407,4.74665835789907,64,popular,0.05
5350,Y1GgEpRZDWN0,No,Yes,False,84.35963424046834,4.762163926275294,96,popular,0.05
906,YOpiWMltpj44,No,Yes,False,85.32716351747513,6.6836346058903215,64,popular,0.05
16800,YemGPabOePzA,Yes,Yes,True,86.72129797935486,4.1609361818479185,64,popular,0.05
24137,YgkWd1HugK2w,No,Yes,False,88.41997377077739,3.392302818386116,96,random,0.05
10792,Ye4ph6bIC5zc,Yes,Yes,True,83.90469376246135,6.122248590581068,96,popular,0.05
7086,YQARuiRtfy-k,Yes,Yes,True,86.91332507133484,4.036782673047515,96,popular,0.05
19669,YmYQrjcYNrW0,Yes,Yes,True,85.59164969126384,5.916204169291183,96,adversarial,0.05
17935,YzwoqJY03yHE,No,Yes,False,87.14384905497234,3.9866677903295993,96,random,0.05
25842,Yr2KhpX_QgXA,No,Yes,False,82.86682307720184,7.723439696954797,64,popular,0.05
10147,Yd6gu2w19YQo,No,No,True,86.21406082312267,5.8816085362722506,96,adversarial,0.05
13868,YWqXFAY4k79s,No,Yes,False,87.6256445646286,3.2016169476804905,64,adversarial,0.05
12341,Yh3UhoHIMfpw,Yes,Yes,True,88.40840697288513,2.8804122689716247,64,adversarial,0.05
3549,YlfO471Rn61k,Yes,Yes,True,86.75149631500244,4.259646340505337,64,popular,0.05
12970,YlYhwCRX2wNc,No,No,True,85.89988454182942,4.445689344757421,96,random,0.05
17299,YajheseWZmmU,Yes,Yes,True,85.1345864534378,5.877773834674527,64,random,0.05
24839,Y8nUqSYC66mI,No,No,True,85.99321579933167,5.0143531592478805,96,adversarial,0.05
15420,Yazh_-OkQ-uI,Yes,Yes,True,85.41937359174092,5.97361274171543,96,popular,0.05
1693,Y3iLGu2Omgrw,Yes,Yes,True,81.87998163700104,8.244433747392296,64,adversarial,0.05
26255,YB3O476LeuXY,No,Yes,False,84.08359297116597,4.659430603931989,96,random,0.05
19233,Y1QNLMF-Kl_s,Yes,Yes,True,84.20163750648499,6.3886028445155505,64,popular,0.05
20938,YWUyeFOyKIg0,Yes,Yes,True,88.99455714225769,3.079501793908263,64,adversarial,0.05
11096,YfYTZVxQ8LJk,Yes,Yes,True,86.70655834674835,3.736582355133956,64,random,0.05
2374,YD9tinq3RMpU,Yes,Yes,True,90.20231827100118,6.761333295875976,96,adversarial,0.05
11685,YfYTZVxQ8LJk,Yes,Yes,True,86.35783092180888,3.4261995752851493,96,popular,0.05
14712,YC5kmOK_l4jc,Yes,No,False,86.17737015088399,4.161176203702619,96,popular,0.05
21234,YaZAXO2WZn84,No,Yes,False,86.50592891375224,3.7692270169995283,96,popular,0.05
17849,YAR8-MVl_Mf8,No,Yes,False,86.54342269897461,5.356825609657373,96,popular,0.05
22392,Y5ORpSk5CIWc,No,Yes,False,84.93143892288208,7.0904063366042225,64,adversarial,0.05
23958,YSNy_axSCoyw,Yes,Yes,True,88.57014966011047,3.1593617561717156,64,random,0.05
10975,YKel-hfZ_9h8,Yes,Yes,True,85.36946904659271,4.6100841842261495,64,random,0.05
18602,YSZ6CcXINiiE,Yes,Yes,True,85.96179946263631,7.582609802319134,96,random,0.05
26543,YR91bUbtKrRs,Yes,Yes,True,86.42393112182617,3.9246930943976492,96,popular,0.05
10989,YOr7umk40TZA,No,No,True,86.50588091214497,5.880963516924923,96,popular,0.05
402,Y_xylo5_IiaM,No,No,True,86.70791975657146,3.3743923972767447,96,random,0.05
18531,YatmDP_fmK_8,No,Yes,False,85.6787976026535,7.836547421027404,64,adversarial,0.05
10049,Y0fMXnvD38zI,No,Yes,False,88.22038920720418,3.3057196810146006,96,random,0.05
5050,Y52IxrdTxGs4,No,Yes,False,85.8914893468221,6.30875219829976,96,adversarial,0.05
22840,YxbLW9Wt1Jsg,Yes,Yes,True,87.00492346286774,4.593905418465882,64,random,0.05
24726,Y3Sml1wHcuxo,No,Yes,False,84.45742162068684,6.02934935839342,96,adversarial,0.05
22090,YYH4qi8Ul6v0,Yes,Yes,True,82.48970305919647,9.008898715735809,64,popular,0.05
17339,YUXGzbBGbqAA,Yes,Yes,True,84.89856171607971,5.041783604713226,64,random,0.05
11123,YR4fXcbWFhJg,No,Yes,False,87.61169608434041,3.33868803365517,96,popular,0.05
8418,YMPLZUg89y5U,Yes,Yes,True,82.24877309799194,7.213557778466452,224,random,0.05
23605,YBn4lc01q9vE,No,No,True,87.62059871355693,3.9449429340026794,96,random,0.05
8843,YelztUCeNQvQ,No,Yes,False,85.2521995306015,6.6049308927279196,64,adversarial,0.05
1810,Yq46VXJ6JN9M,No,No,True,85.91546471913655,4.42839710202012,96,adversarial,0.05
14760,YSNIaYhri76w,Yes,Yes,True,84.7072691321373,6.79345951250565,64,popular,0.05
30447,YmGa2JgAiKV8,No,Yes,False,84.73283874988556,5.585726157862063,64,popular,0.05
7079,Y6eX6bJOFftA,Yes,Yes,True,87.4005116224289,5.039425134090356,64,adversarial,0.05
10525,YXZTt1xdK8uQ,Yes,No,False,87.34169308344524,3.905711452241366,96,adversarial,0.05
10590,Y0fMXnvD38zI,No,Yes,False,86.24217136700948,4.026129595071553,96,popular,0.05
24910,YBwnGxJD9xh8,Yes,Yes,True,84.23017621040344,7.4497952495745245,64,random,0.05
23428,Y8ipe6b1LwHQ,No,No,True,86.11829658349355,5.031794004683136,96,popular,0.05
11471,YMTIF_l_8d4Q,No,No,True,83.48432457447052,6.891760004239236,96,popular,0.05
20693,YhFCmq9pCBbM,Yes,Yes,True,83.70951843261719,4.6357957164702155,96,adversarial,0.05
19925,YkagkXkAVPNo,No,No,True,87.18780159950256,3.8397942208679687,96,popular,0.05
6864,Yg5l3Bz6lWnc,Yes,Yes,True,88.32793664932251,3.2187577584043976,96,adversarial,0.05
8263,YwNiYSYJXssA,No,No,True,88.78981637954712,3.829963535642497,96,random,0.05
166,YVjSEIRnLAh8,Yes,Yes,True,85.81792867183685,3.665453027479222,64,adversarial,0.05
3816,YdYvL6uEMl6E,No,No,True,89.18424415588379,4.733324150221472,96,popular,0.05
26472,YWLzzpzOKtnY,No,Yes,False,85.9565669298172,6.0753506389279,64,adversarial,0.05
2587,YpaetCbEqp2w,Yes,No,False,89.09934568405151,3.478148644299355,96,popular,0.05
29768,Y--0w1YA1Hm4,No,No,True,86.85277605056763,4.056350646861793,96,popular,0.05
23043,YCMNlIW6Lkwc,No,No,True,86.87315670649211,5.38549996363947,96,popular,0.05
6954,Ykdflh3akyH8,No,No,True,87.4849997361501,4.665126043472018,96,random,0.05
27894,YOt0bN_hz2ec,Yes,No,False,89.15182161331177,3.481035286915724,96,adversarial,0.05
9984,YD1Sy7kRoaR8,Yes,Yes,True,89.04779314994812,3.142786729140511,64,popular,0.05
30289,YMVGhC-xB79s,Yes,Yes,True,88.16436386108398,3.399900451963277,96,popular,0.05
3645,YJ0yeFeKvIt8,No,No,True,87.12603902816772,4.452429121557518,96,popular,0.05
2616,YK03ydb1uaoQ,Yes,Yes,True,85.28903651237488,6.680324782856918,64,popular,0.05
15412,YinQOrxc_oZo,Yes,Yes,True,86.89107143878937,4.441807725616566,64,random,0.05
17107,YFhimNYClv40,No,Yes,False,86.37195754051208,4.5965883610476155,64,adversarial,0.05
24663,YBDpU2Qh77NE,Yes,Yes,True,84.61789059638977,6.687904839649445,96,random,0.05
18804,YwnqUgK_-fo4,Yes,No,False,87.37141187985738,3.8401666703327773,96,popular,0.05
23484,YjYPU6aSDo88,Yes,No,False,86.60263880093892,3.9104109391232877,96,random,0.05
7497,YhGWarNR6xmg,No,Yes,False,85.9323136806488,4.959926713827538,64,popular,0.05
26152,Y8GHLfJ6y6zA,Yes,No,False,85.7478376229604,2.634805402966178,96,popular,0.05
27293,Y6pssFJ0m-kU,Yes,No,False,86.85543215274811,4.88338729513832,96,adversarial,0.05
29362,Y4bUL_ttiOdw,Yes,No,False,88.43976140022278,5.5137370620214154,96,popular,0.05
4014,Y9ucb5HYO8ps,Yes,Yes,True,85.71543669700623,4.168941479911526,96,random,0.05
23556,Y3ndid3jni7M,No,Yes,False,85.58511432011922,5.209667753389315,96,adversarial,0.05
27410,YXi6V0LGvqoo,No,Yes,False,86.03040027618408,4.789180440476435,64,random,0.05
21772,Y2sZhC_mKeic,No,No,True,85.79023472468059,4.654628583893073,96,adversarial,0.05
10667,Yn74IYuCe_ms,No,No,True,87.49158430099487,3.4642787023046755,96,random,0.05
18433,YlVr-PxhZo8s,Yes,No,False,85.13413413365681,6.667568767594717,96,adversarial,0.05
11415,YL8dA-2Lu2hY,No,No,True,85.31406450271606,4.727738732114867,96,random,0.05
17181,Yi2yhbckq3p0,No,Yes,False,86.19115837415059,3.8510809515857947,96,adversarial,0.05
15724,Y5rh5-MCjqq8,Yes,Yes,True,85.48898470401764,6.127530593785244,96,adversarial,0.05
6413,Y_YS5uKWoB6g,Yes,Yes,True,87.15047899881999,2.969792350317187,96,adversarial,0.05
18093,YbQNX7vDalQw,No,No,True,87.77492888768514,3.1157006769294506,96,random,0.05
1854,YKtTLsveexOg,Yes,Yes,True,86.00884068012238,4.376906163265721,64,random,0.05
9812,YbIiiIo20PsY,Yes,Yes,True,84.5038446187973,6.18069214599905,96,random,0.05
8087,YJBWJQCS4SvA,No,Yes,False,86.52253452936809,3.3357118800487804,96,popular,0.05
16275,YnD1K1Zo0qrM,No,No,True,86.728404601415,5.041737375825129,96,adversarial,0.05
8248,YPMMdAKZxI_I,No,No,True,86.60559908548991,3.856063859002045,96,adversarial,0.05
26351,Yorgwzt45ojE,Yes,Yes,True,86.53852415084839,4.938382287724229,64,random,0.05
12567,Y1N_DtRpdAp8,No,No,True,85.1376355489095,8.103611335445352,96,random,0.05
11570,YzFzPOsOKog4,Yes,Yes,True,85.69124126434326,5.596232057254268,96,random,0.05
8440,YilspW7JRjAg,Yes,No,False,85.27661856015523,5.493182681538261,96,popular,0.05
5845,YoOMtaqvQ3_M,Yes,Yes,True,86.906747341156,4.090262433550373,96,random,0.05
4592,YCh0LMmhBUg4,No,Yes,False,88.06324593226115,2.8481544540412473,96,random,0.05
12474,YLB6CZ0x-kns,No,No,True,86.64881873130798,4.607195104877948,96,popular,0.05
7941,YD9GHUPGWsV0,No,No,True,85.4708913564682,5.698679541198608,96,adversarial,0.05
30869,YoN0IcZaHD_8,No,No,True,85.00611662864685,4.363464396448095,96,adversarial,0.05
22155,YFlk-X0gwjF4,Yes,No,False,86.94631099700928,4.367328603258538,96,adversarial,0.05
27391,Yw_Utn3CwAXE,No,Yes,False,87.2069571018219,5.811451287344266,96,popular,0.05
