entry_id,audio_index,label,response,sampling_method,vsv_enabled,vsv_lambda
26566,Y_z6pymOet7g,Yes,Yes,adversarial,True,0.035
9442,YWU3qB7gf6ao,No,No,random,True,0.035
24039,Y9z2OwpftxUE,No,No,popular,True,0.035
23612,YCMUuelJFJ7Q,Yes,Yes,popular,True,0.035
25565,Y1Og2TJ3bXW0,Yes,Yes,popular,True,0.035
26152,Y8GHLfJ6y6zA,Yes,No,popular,True,0.035
29405,YLF6x7B0Ppvo,No,No,popular,True,0.035
2535,Yc0V_HAul7rI,Yes,Yes,random,True,0.035
21426,YwAZrOPvul4Y,Yes,No,popular,True,0.035
9211,Ycr0GiZr0TNY,No,No,popular,True,0.035
13398,YXPebkNzsnRI,No,Yes,random,True,0.035
28933,YAUJPx81qKtY,Yes,Yes,random,True,0.035
7933,YhuMLK0oA3L8,No,No,random,True,0.035
5223,YzIgGMlZENTs,Yes,Yes,adversarial,True,0.035
14914,Y4pf-PIymDhU,No,Yes,adversarial,True,0.035
25696,YBDpU2Qh77NE,Yes,Yes,popular,True,0.035
17216,Yc0IggDOisOo,No,No,random,True,0.035
19314,Ycz0FSQDVBMw,Yes,Yes,popular,True,0.035
27276,Ysl_Pxpc7beo,Yes,Yes,popular,True,0.035
1694,YFA11v4SmdBc,No,No,popular,True,0.035
7507,Y2t82STv2GR8,No,No,adversarial,True,0.035
25246,Yy-RSojxgkDo,Yes,No,adversarial,True,0.035
273,YfsBR7e_X_0Y,No,No,random,True,0.035
4797,Y2JutOgAnqWA,Yes,Yes,popular,True,0.035
10572,YYk274Wr5iIE,Yes,No,adversarial,True,0.035
19338,YESjMIqrvRj4,No,Yes,random,True,0.035
25795,YPRUfwpmYwJ8,No,No,adversarial,True,0.035
26125,YEfk5kdn9lR8,No,No,adversarial,True,0.035
6677,Y4Ujigme2IxY,Yes,No,adversarial,True,0.035
6356,Y4Ujigme2IxY,Yes,Yes,random,True,0.035
979,YqZEIs6tS5vk,No,Yes,random,True,0.035
17611,YTd2EEDdFlRY,No,Yes,random,True,0.035
30073,YQTSKjweEWew,No,No,adversarial,True,0.035
29540,YD96OO7nYYsg,Yes,No,popular,True,0.035
28877,YbLZFtoWXYTA,Yes,Yes,random,True,0.035
19273,Y7XUt6sQS7nM,No,No,popular,True,0.035
2761,Yu9px4Lwv9XI,No,Yes,random,True,0.035
30109,Y30D1tqNFHMc,Yes,Yes,random,True,0.035
7230,Y1DKLyH3FixM,No,No,adversarial,True,0.035
27663,Y350OCezayrk,No,No,popular,True,0.035
1149,Yzq00Oe1ecpE,No,Yes,random,True,0.035
2889,Y3wV3ST-c4PE,No,No,popular,True,0.035
11048,YjXkLS_QzUrI,No,No,popular,True,0.035
29092,YLF6x7B0Ppvo,No,Yes,adversarial,True,0.035
29390,Yc3nlaAkv9bA,No,Yes,adversarial,True,0.035
31057,YgW7s3YAthpI,No,No,popular,True,0.035
462,YSmdj6JFB9MQ,No,Yes,popular,True,0.035
14792,Y3fomsZXG3aM,Yes,Yes,adversarial,True,0.035
5992,Ypgq2KPX5_SA,Yes,No,adversarial,True,0.035
3082,YzEaGx6an4es,No,No,popular,True,0.035
28459,YlgwpIImXCWA,Yes,No,popular,True,0.035
24872,Ye2rScj9UyMs,Yes,No,adversarial,True,0.035
9738,YawxrHOpt-sE,Yes,Yes,adversarial,True,0.035
30228,Y8o-Y4QP8LWs,No,No,adversarial,True,0.035
20465,Y5I8lmN8rwDM,No,No,adversarial,True,0.035
507,Ykx6Rj4MDIAw,No,Yes,random,True,0.035
15896,YfWvWhLJ5Fow,Yes,Yes,random,True,0.035
3312,YlfO471Rn61k,Yes,Yes,random,True,0.035
11279,YeUecAF626A8,No,Yes,adversarial,True,0.035
15540,Yx5AH2gW_8S4,Yes,Yes,random,True,0.035
26199,YZTYAQBnU4GM,No,No,adversarial,True,0.035
7262,Y6NBPiArs2-w,Yes,Yes,adversarial,True,0.035
2595,YLs1zyPjs3k8,No,Yes,popular,True,0.035
11499,YMTaLknnq4wc,Yes,Yes,popular,True,0.035
5979,YrUq4w4EUSWA,No,Yes,random,True,0.035
9657,YnlC4UI4hZ60,No,Yes,popular,True,0.035
27685,Yc6YJgZ3qzOw,No,Yes,adversarial,True,0.035
28281,YK-7Y8yhcUiw,Yes,Yes,adversarial,True,0.035
30037,Yii3Geza3hAU,Yes,Yes,popular,True,0.035
1397,Yup2PpjTzyyc,Yes,Yes,adversarial,True,0.035
12199,Y5iTRKJqUIw8,Yes,Yes,adversarial,True,0.035
28328,Y6ukYSXzfEgQ,Yes,No,adversarial,True,0.035
14398,YK2kIOBeCfuo,Yes,Yes,adversarial,True,0.035
23769,YBOB65Nd0pXo,No,No,popular,True,0.035
22701,YNmmbNqmsPaY,No,No,random,True,0.035
16530,Y8F-ndyrEWJ8,No,No,random,True,0.035
6395,Ybpv_LneHmfU,No,Yes,random,True,0.035
20395,YFf8bCCJfVX4,No,Yes,random,True,0.035
25901,YtdpiXW68adA,No,Yes,random,True,0.035
26130,YNtQiduPRiRg,No,No,popular,True,0.035
10190,YrjUrB1WUpcI,Yes,Yes,adversarial,True,0.035
5740,YXL8JV9qXGLE,Yes,Yes,popular,True,0.035
946,YqeSl7YZAfs4,Yes,Yes,adversarial,True,0.035
178,YDlWd7Wmdi1E,No,Yes,adversarial,True,0.035
19540,YD2Xc_jZllDY,Yes,Yes,popular,True,0.035
4908,YCh0LMmhBUg4,No,Yes,popular,True,0.035
2791,Yhrv6fwnmBkY,Yes,Yes,random,True,0.035
27965,Yc6YJgZ3qzOw,No,No,popular,True,0.035
3084,YE6FH_xp3I54,Yes,Yes,adversarial,True,0.035
29906,YJhGp7HmRQxg,No,Yes,random,True,0.035
2758,YAbplcXwXnvE,Yes,Yes,adversarial,True,0.035
14675,YMjSegUnQXr4,No,Yes,popular,True,0.035
28152,YtNxfdAd14qE,No,Yes,adversarial,True,0.035
19683,YROootH-mtEI,No,No,random,True,0.035
10148,YAagLJkfrFMk,Yes,Yes,adversarial,True,0.035
5927,YbygBWUkpaC8,Yes,No,adversarial,True,0.035
6556,Yg5l3Bz6lWnc,Yes,Yes,random,True,0.035
448,YsVYTOURVsQ0,Yes,Yes,adversarial,True,0.035
12657,YCchRf2jq6fc,No,Yes,popular,True,0.035
5171,YLs2vrr9TamU,Yes,No,adversarial,True,0.035
17895,YlVr-PxhZo8s,Yes,Yes,random,True,0.035
27393,YrvtA7c1I4xo,Yes,Yes,popular,True,0.035
1003,Y4IeDBwyQ9ZQ,No,Yes,popular,True,0.035
27602,YeYbFtxZmKL4,Yes,Yes,adversarial,True,0.035
30423,YrINmxSXMR-s,Yes,No,popular,True,0.035
20474,YhVUmQfBIYe8,Yes,Yes,adversarial,True,0.035
20302,YaZAXO2WZn84,No,Yes,random,True,0.035
9640,YwoadpeAGHUQ,Yes,Yes,adversarial,True,0.035
29721,Yii3Geza3hAU,Yes,Yes,adversarial,True,0.035
24209,YHxZADVzNIqs,No,No,popular,True,0.035
30541,Y9z8XIRyUq9Q,Yes,Yes,adversarial,True,0.035
6484,Y_YS5uKWoB6g,Yes,Yes,popular,True,0.035
1437,YdlsiellSFf0,No,Yes,adversarial,True,0.035
16392,YVZLZ08k3YeA,No,No,popular,True,0.035
6202,Y35b9BSmN5JM,Yes,Yes,random,True,0.035
28174,YlgwpIImXCWA,Yes,No,adversarial,True,0.035
31005,YJsoBpL86R5U,Yes,Yes,adversarial,True,0.035
25290,Y_9mgOkzm-xg,No,No,adversarial,True,0.035
26882,YtB8TiiXwKmA,Yes,No,popular,True,0.035
1742,Y3iLGu2Omgrw,Yes,Yes,popular,True,0.035
30131,Y-Sz4z0QwEuM,No,Yes,random,True,0.035
18923,YIsUG5SKWNZA,No,Yes,random,True,0.035
29856,Yjj2RyNDj7no,Yes,Yes,popular,True,0.035
11245,Y2RjqBRzmxaM,No,Yes,adversarial,True,0.035
9717,Yd6gu2w19YQo,No,Yes,random,True,0.035
9732,YA2mcp0N__7U,No,No,random,True,0.035
9124,Y-NrFeH-kBSM,Yes,Yes,random,True,0.035
19622,YTaQKhIRwii4,Yes,Yes,random,True,0.035
8402,YEvZ3jOMYWxk,No,Yes,adversarial,True,0.035
30099,YoN0IcZaHD_8,No,No,random,True,0.035
30751,YETb9EIQOMAA,Yes,Yes,popular,True,0.035
4618,Yl5KdHAWwJCw,Yes,Yes,random,True,0.035
8257,YHVz-FJBf_iM,Yes,No,popular,True,0.035
19176,Y8VOibo9Q_Dc,Yes,Yes,random,True,0.035
1324,YCM49C3RkzV8,Yes,Yes,adversarial,True,0.035
12532,YCYUlLTKoa1Y,No,Yes,popular,True,0.035
11998,YCchRf2jq6fc,No,Yes,random,True,0.035
11914,Yr2djvq1vc68,Yes,No,adversarial,True,0.035
5710,YYqYCDis3EUA,No,No,popular,True,0.035
19988,YhFCmq9pCBbM,Yes,Yes,random,True,0.035
12284,YtaYKM1OSTwE,No,No,popular,True,0.035
1338,YdlsiellSFf0,No,Yes,random,True,0.035
3909,YjjHIINDfE1c,Yes,Yes,popular,True,0.035
30671,YJhGp7HmRQxg,No,Yes,adversarial,True,0.035
26150,Yp9qRTh4BmSE,Yes,Yes,random,True,0.035
5026,Y1GgEpRZDWN0,No,Yes,random,True,0.035
26216,YFc9pG54DDJM,Yes,No,adversarial,True,0.035
15745,YnD1K1Zo0qrM,No,No,random,True,0.035
20343,YPvWI4p74UOs,No,Yes,popular,True,0.035
27945,YBz9Y5nZK3eo,Yes,Yes,popular,True,0.035
7606,YT32kii824pA,Yes,Yes,random,True,0.035
14237,YJp64Whpr3BA,No,Yes,random,True,0.035
11320,YszkiW0GXEOI,Yes,Yes,popular,True,0.035
16740,YPO8Nu3F8mkA,No,No,popular,True,0.035
388,YLbken4JCr94,Yes,No,popular,True,0.035
5004,Y79XDcI6xZm0,Yes,Yes,adversarial,True,0.035
3042,YzEaGx6an4es,No,Yes,adversarial,True,0.035
13218,Y3n05BjV7r7M,Yes,No,adversarial,True,0.035
4893,YYIqpIjjee00,Yes,Yes,adversarial,True,0.035
1040,YBZCEDkx37rI,No,Yes,random,True,0.035
10820,Yhmd6pa2e_rs,Yes,No,random,True,0.035
20141,YuY4fe5DT1gI,Yes,Yes,random,True,0.035
21897,Y8IdCiapDYCU,Yes,No,popular,True,0.035
21701,YFXdoNvmrYxo,Yes,No,popular,True,0.035
13675,YlYhwCRX2wNc,No,No,popular,True,0.035
13167,Y4_DjmCg8Ra8,No,Yes,random,True,0.035
26863,YwbPmnxCLoRQ,No,Yes,random,True,0.035
18916,Y4YodC6RnplI,Yes,Yes,random,True,0.035
24033,YG3YO2unWz7k,Yes,Yes,random,True,0.035
25382,Yg_P29ucKj78,Yes,No,adversarial,True,0.035
12467,Yh3UhoHIMfpw,Yes,No,popular,True,0.035
26773,Y4ftDFi4684Y,No,No,random,True,0.035
16511,YrBUCIK8JRLg,No,Yes,adversarial,True,0.035
19823,YwFiCblfZ-vg,Yes,Yes,popular,True,0.035
11123,YR4fXcbWFhJg,No,Yes,popular,True,0.035
1790,Y_ezm-TpKj1w,Yes,No,adversarial,True,0.035
23502,YBOB65Nd0pXo,No,Yes,adversarial,True,0.035
9655,YfK4QBQZ6i7w,Yes,Yes,random,True,0.035
6083,YH7rd9bZtbgc,No,No,popular,True,0.035
25784,YnmLMLgWPmFM,No,Yes,random,True,0.035
16487,YrE6BJ0Bo4w4,No,No,random,True,0.035
22659,YFeHndzYAUkg,Yes,No,popular,True,0.035
20508,YP12nvSpKXcs,No,No,adversarial,True,0.035
16036,Y-oy0BkpMGAk,Yes,Yes,popular,True,0.035
2865,Yy93cZqNCtks,Yes,Yes,adversarial,True,0.035
17107,YFhimNYClv40,No,Yes,adversarial,True,0.035
2125,Ylh801oHGtD4,Yes,Yes,popular,True,0.035
25224,Y27HIamF8pKo,No,Yes,adversarial,True,0.035
22927,YyRoKi7rhSRo,No,Yes,random,True,0.035
19096,Y7XUt6sQS7nM,No,Yes,adversarial,True,0.035
24797,Yram-QPKSQYc,No,Yes,adversarial,True,0.035
2518,YJnSwRonB9wI,Yes,Yes,popular,True,0.035
30715,Y7upINC4seBw,No,Yes,popular,True,0.035
2464,YtfOIhQpYYe8,Yes,Yes,popular,True,0.035
28445,YtNxfdAd14qE,No,No,popular,True,0.035
6566,Y4KObP7cREWw,No,Yes,popular,True,0.035
17228,YkHIe4CfaccQ,Yes,No,adversarial,True,0.035
3773,YNeWW30WZjPc,Yes,No,popular,True,0.035
8869,YzEM94PH29VQ,No,Yes,popular,True,0.035
6000,YH7rd9bZtbgc,No,No,adversarial,True,0.035
22150,YL6rnV0oNIII,Yes,Yes,popular,True,0.035
30550,Y8o-Y4QP8LWs,No,No,popular,True,0.035
2761,YPtW0cZVprJQ,No,No,popular,True,0.035
28711,Y1vCYiVvZ7VE,Yes,Yes,random,True,0.035
8524,YAizmnCDlXos,Yes,Yes,random,True,0.035
17559,YNwoBDrTlbTI,No,No,popular,True,0.035
11197,Yi1u_2eZYYlE,No,Yes,random,True,0.035
4517,Y6Pywt0f_NFY,Yes,Yes,popular,True,0.035
25303,Y1Og2TJ3bXW0,Yes,Yes,adversarial,True,0.035
25349,Y6ZwYgzcN6Is,Yes,No,popular,True,0.035
1856,YYEYeQ0lIkBQ,Yes,Yes,popular,True,0.035
8323,YzBXoaQ1GVlc,Yes,Yes,random,True,0.035
15495,YBLMWD6fxhpo,Yes,No,popular,True,0.035
5753,YH7rd9bZtbgc,No,No,random,True,0.035
1122,YBZCEDkx37rI,No,Yes,adversarial,True,0.035
2223,YD9tinq3RMpU,Yes,Yes,random,True,0.035
9356,Y1slvoNgzBLE,Yes,No,popular,True,0.035
28447,YvaujJ7msKfc,No,Yes,random,True,0.035
3892,YsqsI2UyrcBQ,No,Yes,adversarial,True,0.035
10554,Y3IScngdQA4I,Yes,Yes,popular,True,0.035
6998,Yu8bQf0SnCVI,No,No,adversarial,True,0.035
20434,YUAmDLPjNyMg,Yes,Yes,random,True,0.035
26255,YB3O476LeuXY,No,Yes,random,True,0.035
11653,YQKHpSAAjakY,Yes,Yes,adversarial,True,0.035
402,Y_xylo5_IiaM,No,No,random,True,0.035
29239,YD96OO7nYYsg,Yes,No,adversarial,True,0.035
23495,YA0E_UiD-fR4,No,Yes,popular,True,0.035
15500,YUV1kdjwpy6U,No,No,popular,True,0.035
21951,YyLu4b01t53k,Yes,No,popular,True,0.035
4325,Y9XqkKuTqEOM,No,No,adversarial,True,0.035
25091,Y8nUqSYC66mI,No,Yes,popular,True,0.035
11030,YYflmW68gL4E,Yes,Yes,adversarial,True,0.035
11512,YyVjivgsU2aA,No,Yes,adversarial,True,0.035
11295,Y473wBEwC35M,No,Yes,random,True,0.035
5913,Y-DmjkgWa-rw,No,No,random,True,0.035
22789,Y1wW0YJQ-Xa0,Yes,No,random,True,0.035
18862,YwSHzVxdMiTo,No,Yes,adversarial,True,0.035
19755,YSL3wB5sDcdw,Yes,Yes,popular,True,0.035
2958,YOMGHnJV0l2U,Yes,Yes,random,True,0.035
2689,Yc0V_HAul7rI,Yes,Yes,adversarial,True,0.035
18161,YGPj8h-WcjWs,No,No,popular,True,0.035
2215,YEYTz1LPDHsc,No,Yes,random,True,0.035
1157,YXJba7pTbpD0,No,No,adversarial,True,0.035
505,Yu84FiZ_omhA,Yes,Yes,adversarial,True,0.035
13545,YBA-lFjpzad4,No,Yes,popular,True,0.035
20048,YD4s5aHrsBgs,Yes,Yes,random,True,0.035
26854,Y3hzy-FL24no,Yes,Yes,random,True,0.035
6901,YqWYncqPSy9A,No,Yes,adversarial,True,0.035
13518,YwrQDkX0NbTA,No,No,random,True,0.035
9951,YWq4OD3olO2w,No,Yes,adversarial,True,0.035
5569,YAgaiowyYt88,No,Yes,random,True,0.035
2695,Y1nUOGZgSzZo,No,Yes,popular,True,0.035
19033,Y_z-bidQYVao,No,Yes,adversarial,True,0.035
27487,Y0AsXkZkqelg,No,Yes,random,True,0.035
5065,Y79XDcI6xZm0,Yes,Yes,popular,True,0.035
880,YOpiWMltpj44,No,No,adversarial,True,0.035
23539,YxbLW9Wt1Jsg,Yes,Yes,adversarial,True,0.035
15938,YinQOrxc_oZo,Yes,Yes,adversarial,True,0.035
25065,YMOxddxW5PXs,Yes,Yes,popular,True,0.035
11199,YxQDq3A4Zfbo,No,No,popular,True,0.035
27234,YtwFypUcdgRc,No,Yes,adversarial,True,0.035
26672,YBUAPM4D3-h8,Yes,Yes,random,True,0.035
29654,YS0SQyFXbqF8,No,Yes,adversarial,True,0.035
6147,YGuizRlAQ8qQ,No,No,popular,True,0.035
23078,Y9E8BmPZ9mWc,No,Yes,adversarial,True,0.035
29220,YJdFmMw0zyKA,No,No,adversarial,True,0.035
15124,YCvNAwby6Xos,No,Yes,popular,True,0.035
25746,Y4eyY1w2QyM0,Yes,No,popular,True,0.035
25033,Yram-QPKSQYc,No,No,popular,True,0.035
8366,Yj0KvrVE_Oww,Yes,Yes,popular,True,0.035
30836,Y-JP1GqPEKtw,Yes,No,adversarial,True,0.035
24928,YDNtF_mGzQes,Yes,Yes,adversarial,True,0.035
5629,YYqYCDis3EUA,No,Yes,adversarial,True,0.035
20613,YnaPgJvWTIY4,No,Yes,popular,True,0.035
19786,Y5I8lmN8rwDM,No,No,random,True,0.035
15706,Y2EsxcKe1A4w,No,Yes,adversarial,True,0.035
24155,Yeu5bq0A3XVQ,No,No,adversarial,True,0.035
12567,Y1N_DtRpdAp8,No,No,random,True,0.035
30270,YOFVzrakJhbw,Yes,Yes,adversarial,True,0.035
3816,YdYvL6uEMl6E,No,No,popular,True,0.035
9898,Ygr5Zss89yLQ,Yes,No,random,True,0.035
28862,YmW1EpJYcy_E,Yes,Yes,adversarial,True,0.035
22981,YGE1aZSnPr2Q,No,Yes,adversarial,True,0.035
9513,YWq4OD3olO2w,No,No,random,True,0.035
10182,YErxgH5g3Kx0,No,Yes,random,True,0.035
5297,YLKhokVsJhN0,No,Yes,random,True,0.035
4254,Y9ucb5HYO8ps,Yes,Yes,popular,True,0.035
28066,YmW1EpJYcy_E,Yes,Yes,random,True,0.035
11145,YRfGapDlAYoQ,No,Yes,random,True,0.035
11456,YvEWmHtiznF8,No,Yes,random,True,0.035
26556,Y350OCezayrk,No,No,random,True,0.035
20168,Y-CcGuq0yoKo,No,No,random,True,0.035
27170,Y8ZH_PoK0clI,Yes,Yes,popular,True,0.035
25113,Y0On6-JiVwRs,No,No,adversarial,True,0.035
13994,YWqXFAY4k79s,No,Yes,popular,True,0.035
8263,YwNiYSYJXssA,No,No,random,True,0.035
10684,YYk274Wr5iIE,Yes,No,popular,True,0.035
23729,Y3ejndVEAcmQ,Yes,Yes,random,True,0.035
4733,YSE_3nszEw7o,Yes,Yes,popular,True,0.035
8971,YelztUCeNQvQ,No,No,popular,True,0.035
20113,Y3XcIVh40pTI,No,No,popular,True,0.035
2267,Y0a9wVat2PWk,No,No,popular,True,0.035
26116,Yj_NSuPnx5LA,Yes,No,adversarial,True,0.035
5636,YbygBWUkpaC8,Yes,Yes,random,True,0.035
10410,Y6ZFU4PqXmoI,No,No,adversarial,True,0.035
25535,Ym8wV38lf2jg,No,Yes,random,True,0.035
8344,YPMMdAKZxI_I,No,Yes,popular,True,0.035
26751,YXQxIXaX_7M0,Yes,No,random,True,0.035
15808,YGIOApFAWDOc,Yes,No,adversarial,True,0.035
8650,YdP5DbAzTl5M,Yes,Yes,random,True,0.035
28528,YxqtrbqDlz28,Yes,Yes,random,True,0.035
13107,Y1N_DtRpdAp8,No,Yes,adversarial,True,0.035
30194,YSQHYl2Kp5ww,No,Yes,popular,True,0.035
25133,Yn-JyOqYSLQM,No,Yes,random,True,0.035
24211,YSoO1HhaEc9Q,No,Yes,random,True,0.035
15160,YHqnSyliKTKA,Yes,Yes,adversarial,True,0.035
1195,YztSjcZNUY7A,Yes,Yes,random,True,0.035
7164,YzoctgurhvHE,Yes,Yes,random,True,0.035
8199,Y5eSRL3PRHzo,Yes,No,popular,True,0.035
23668,YoNHCc_izsDE,Yes,Yes,random,True,0.035
15503,YvruDH_YLaPI,No,Yes,adversarial,True,0.035
8313,Yj0KvrVE_Oww,Yes,Yes,adversarial,True,0.035
16655,Yi2yhbckq3p0,No,Yes,random,True,0.035
537,Ykx6Rj4MDIAw,No,No,popular,True,0.035
6743,Y2ErfX6ZT5pM,No,Yes,random,True,0.035
7079,Y6eX6bJOFftA,Yes,Yes,adversarial,True,0.035
17016,YbA5zPFSFZAA,Yes,No,adversarial,True,0.035
789,Y9HVgYs8OOLc,Yes,Yes,random,True,0.035
16921,Y32565FEuksc,Yes,No,popular,True,0.035
29846,YAf4a-9rcnP0,No,Yes,popular,True,0.035
18361,YDc2WEiRk0rA,Yes,Yes,adversarial,True,0.035
20399,YnaPgJvWTIY4,No,No,adversarial,True,0.035
19868,YsbW7XwwUtSU,No,No,popular,True,0.035
12855,YUQtBt6CQpwg,Yes,Yes,adversarial,True,0.035
12770,YrPkCYq4Zjwk,No,No,random,True,0.035
6760,YFKaJsvcyHTk,No,Yes,adversarial,True,0.035
18531,YatmDP_fmK_8,No,Yes,adversarial,True,0.035
18543,YDc2WEiRk0rA,Yes,No,popular,True,0.035
6803,Y0Rpjl1AO-P0,Yes,Yes,popular,True,0.035
9707,Y7-HCqJFwHoI,Yes,Yes,random,True,0.035
28667,Y--0w1YA1Hm4,No,No,random,True,0.035
802,YgbtcDoh0q3c,No,Yes,adversarial,True,0.035
27836,YXQxIXaX_7M0,Yes,Yes,popular,True,0.035
28092,YR8bHTHnF8j4,No,No,random,True,0.035
28342,Y5K1mISHwggI,Yes,Yes,random,True,0.035
51,Y6BJ455B1aAs,No,No,popular,True,0.035
15664,YGMP8m09j5vk,No,No,random,True,0.035
6336,Yjid4t-FzUn0,No,Yes,random,True,0.035
9798,Y3ghVB-KaU_E,Yes,Yes,popular,True,0.035
18912,Y-EaZ7EJJUl0,No,Yes,adversarial,True,0.035
27391,Yw_Utn3CwAXE,No,Yes,popular,True,0.035
25601,YWUpeplQr3A4,No,No,popular,True,0.035
2565,YPtW0cZVprJQ,No,No,random,True,0.035
11373,YMTaLknnq4wc,Yes,Yes,adversarial,True,0.035
4697,Y_iUX8CibElk,No,Yes,adversarial,True,0.035
3897,Y6Nvu6EcpdE8,Yes,Yes,random,True,0.035
9091,YIvfaKPDWC00,Yes,Yes,adversarial,True,0.035
18094,Y5xC4hkAWiao,No,Yes,adversarial,True,0.035
4282,Y6Pywt0f_NFY,Yes,Yes,random,True,0.035
20020,Y096oTVzc5Gs,Yes,No,adversarial,True,0.035
2315,Y_w2pA1VeB40,No,No,random,True,0.035
26931,Yy_OyLW9lBXU,No,Yes,adversarial,True,0.035
27948,YTSdAJWJ-tW0,Yes,Yes,adversarial,True,0.035
18665,YzwoqJY03yHE,No,Yes,popular,True,0.035
30023,YQ0anPAIkfBE,No,Yes,adversarial,True,0.035
16853,YNwoBDrTlbTI,No,No,random,True,0.035
11457,YKel-hfZ_9h8,Yes,Yes,adversarial,True,0.035
13238,YB-gTt3_rceQ,No,Yes,adversarial,True,0.035
27343,YlgwpIImXCWA,Yes,Yes,random,True,0.035
16867,Y_oKXrY5Ff0g,Yes,Yes,popular,True,0.035
4726,YQHfyKaOHSz4,No,No,popular,True,0.035
10585,YxQDq3A4Zfbo,No,No,random,True,0.035
24886,Yk1QxQ4jJaEQ,Yes,No,popular,True,0.035
16769,YlTJLvSvjUZk,No,Yes,random,True,0.035
25225,YDrCm-HpX67k,No,Yes,random,True,0.035
13586,YC8kR19NvynA,Yes,Yes,popular,True,0.035
9777,YxIztYnMIWUA,No,No,popular,True,0.035
358,YLbken4JCr94,Yes,Yes,random,True,0.035
11875,YCYUlLTKoa1Y,No,Yes,random,True,0.035
21345,YUAmDLPjNyMg,Yes,Yes,popular,True,0.035
29055,YSQHYl2Kp5ww,No,Yes,random,True,0.035
1560,YKnXNy5Q6YS4,Yes,Yes,adversarial,True,0.035
1050,YqZEIs6tS5vk,No,Yes,adversarial,True,0.035
4986,YzIgGMlZENTs,Yes,No,random,True,0.035
4096,YAtkD-3GjXMw,No,No,popular,True,0.035
26719,YtdpiXW68adA,No,Yes,adversarial,True,0.035
14492,YdJYO3RbBabE,Yes,Yes,random,True,0.035
4061,YPMMkPq5jJXY,Yes,No,popular,True,0.035
2397,YRNBoH2LHQEM,No,Yes,random,True,0.035
23316,Y9E8BmPZ9mWc,No,No,popular,True,0.035
1255,Yzq00Oe1ecpE,No,Yes,popular,True,0.035
22607,Y5ORpSk5CIWc,No,No,popular,True,0.035
29009,Y6i5eQOpFk_U,No,Yes,random,True,0.035
18093,YbQNX7vDalQw,No,No,random,True,0.035
24006,YXz56Q2Q5j5c,Yes,Yes,popular,True,0.035
7314,YJQz40TkjymY,Yes,Yes,adversarial,True,0.035
4448,YSE_3nszEw7o,Yes,Yes,random,True,0.035
2098,YyVVLq4ao1Ck,Yes,No,popular,True,0.035
20734,YD4s5aHrsBgs,Yes,No,adversarial,True,0.035
29557,YvaujJ7msKfc,No,No,popular,True,0.035
2625,Yd1tL-9BILy8,No,Yes,random,True,0.035
29749,Y9_YfTz8cnFY,Yes,Yes,popular,True,0.035
6291,Y11SEBDuoqSk,Yes,Yes,random,True,0.035
11420,YsTMKled6Q1M,Yes,Yes,random,True,0.035
10525,YXZTt1xdK8uQ,Yes,No,adversarial,True,0.035
13760,YNX0gR9Eebp0,Yes,Yes,adversarial,True,0.035
2147,Ybgbnu5YKTDg,Yes,Yes,random,True,0.035
13084,YbAqgL5dCQOE,No,No,popular,True,0.035
16420,YC4JwGJQ2dUA,No,Yes,adversarial,True,0.035
10701,Ye4ph6bIC5zc,Yes,Yes,adversarial,True,0.035
12716,Y8DLcBdC5UrE,Yes,Yes,random,True,0.035
6333,YrUq4w4EUSWA,No,No,popular,True,0.035
27503,Y6ukYSXzfEgQ,Yes,Yes,random,True,0.035
25008,YG3YO2unWz7k,Yes,Yes,popular,True,0.035
16218,YVZLZ08k3YeA,No,No,adversarial,True,0.035
30366,YeqcdsdLz954,Yes,No,popular,True,0.035
1300,YztSjcZNUY7A,Yes,Yes,popular,True,0.035
26962,YtdpiXW68adA,No,No,popular,True,0.035
11887,Y5ye0X5saadg,No,No,adversarial,True,0.035
11726,YPuLuZ_TXv-0,No,No,popular,True,0.035
23787,Y9z2OwpftxUE,No,Yes,adversarial,True,0.035
10590,Y0fMXnvD38zI,No,Yes,popular,True,0.035
3270,YGSHcgY6ATkQ,Yes,Yes,random,True,0.035
30907,Y30D1tqNFHMc,Yes,Yes,adversarial,True,0.035
22392,Y5ORpSk5CIWc,No,Yes,adversarial,True,0.035
22572,YoiIi6H83Y38,Yes,No,popular,True,0.035
8025,YD9GHUPGWsV0,No,No,popular,True,0.035
26101,Y8ZH_PoK0clI,Yes,No,random,True,0.035
20502,Yk4XyfaWVLEY,Yes,Yes,popular,True,0.035
29068,Y4bUL_ttiOdw,Yes,No,adversarial,True,0.035
1068,YFR7BDRhMATo,Yes,Yes,random,True,0.035
4591,Yh5_1pnkl_SY,No,Yes,popular,True,0.035
27542,Y1IoHRTUp86c,No,Yes,adversarial,True,0.035
21158,YsqWyxUObwkw,No,Yes,random,True,0.035
27997,Yt3VFlDiEKgY,Yes,Yes,random,True,0.035
3613,YKvrcRMfFzOE,Yes,Yes,adversarial,True,0.035
6686,Y11SEBDuoqSk,Yes,Yes,popular,True,0.035
10103,YA61Mry8zBwE,No,No,adversarial,True,0.035
14425,YQOmV7O9mFwg,Yes,Yes,popular,True,0.035
9395,YJZloTOdIY_c,Yes,No,popular,True,0.035
18433,YlVr-PxhZo8s,Yes,No,adversarial,True,0.035
20549,YROootH-mtEI,No,No,popular,True,0.035
21102,YtTB0BK39JI8,Yes,Yes,random,True,0.035
